ShipmentID,TemperatureID,DateTimeStemp,Temperature,Humidity,TemperatureUnit,Source
SP-1622,317,2022-04-10T20:13:46Z,-4.9,47.69,Celsius,IoT Device
SP-8674,318,2022-01-13T10:22:18Z,47.61,46.42,Fahrenheit,Mobile App
SP-8523,319,2022-09-05T09:00:13Z,1.12,25.31,Fahrenheit,Mobile App
SP-6169,320,2022-08-19T01:23:03Z,-14.32,36.26,Celsius,Mobile App
SP-3601,321,2022-11-23T00:08:09Z,21.38,72.5,Celsius,IoT Device
SP-5178,322,2022-04-11T04:00:39Z,1.94,86.67,Fahrenheit,Mobile App
SP-6682,323,2022-05-22T05:43:41Z,-46.27,84.4,Celsius,Mobile App
SP-4289,324,2022-10-15T16:54:45Z,7.33,66.63,Fahrenheit,IoT Device
SP-9367,325,2022-12-12T19:50:00Z,35.34,73.74,Fahrenheit,IoT Device
SP-8958,326,2022-12-18T14:10:16Z,-25.37,0.72,Celsius,IoT Device
SP-1030,327,2022-01-28T14:05:48Z,-38.96,0.0,Celsius,Mobile App
SP-8721,328,2022-10-05T05:23:21Z,-47.7,92.05,Celsius,Mobile App
SP-0790,329,2022-02-01T19:45:41Z,44.64,34.11,Fahrenheit,IoT Device
SP-7753,330,2022-10-02T05:10:08Z,0.32,34.68,Celsius,IoT Device
SP-2615,331,2022-08-30T02:29:47Z,32.13,58.26,Celsius,Weather Station
SP-4236,332,2022-02-27T03:36:00Z,-22.0,92.15,Fahrenheit,Weather Station
SP-2509,333,2022-08-10T05:00:55Z,-8.38,91.05,Fahrenheit,IoT Device
SP-1916,334,2022-08-20T13:13:09Z,48.5,37.58,Fahrenheit,IoT Device
SP-0613,335,2022-09-11T23:18:07Z,-17.89,49.0,Fahrenheit,IoT Device
SP-9153,336,2022-08-26T08:47:40Z,45.36,38.91,Celsius,IoT Device
SP-2519,337,2022-09-06T08:13:16Z,28.6,83.26,Celsius,Weather Station
SP-7556,338,2022-05-16T19:12:40Z,29.15,67.9,Fahrenheit,IoT Device
SP-2365,339,2022-02-09T14:56:23Z,-35.76,21.28,Celsius,Weather Station
SP-3282,340,2022-04-07T20:09:27Z,33.01,10.56,Fahrenheit,IoT Device
SP-9411,341,2022-04-29T08:01:06Z,-46.13,82.77,Fahrenheit,IoT Device
SP-5054,342,2022-08-08T01:18:09Z,-40.68,98.27,Fahrenheit,Weather Station
SP-7556,343,2022-06-05T12:36:47Z,30.91,76.5,Fahrenheit,IoT Device
SP-6910,344,2022-10-28T20:02:40Z,25.32,38.63,Celsius,IoT Device
SP-4981,345,2022-02-14T04:14:47Z,-5.22,94.33,Fahrenheit,Mobile App
SP-3454,346,2022-07-26T21:18:26Z,43.8,31.42,Fahrenheit,Weather Station
SP-0389,347,2022-08-30T04:48:33Z,-36.31,90.45,Celsius,Weather Station
SP-3118,348,2022-02-05T16:47:44Z,8.14,70.85,Fahrenheit,Mobile App
SP-4857,349,2022-02-21T02:04:21Z,-25.34,5.4,Fahrenheit,Mobile App
SP-5318,350,2022-09-13T04:06:24Z,13.43,59.98,Fahrenheit,Weather Station
SP-9288,351,2022-11-24T09:34:40Z,-6.8,67.22,Celsius,IoT Device
SP-5225,352,2022-08-12T01:46:41Z,25.4,32.0,Celsius,Weather Station
SP-5851,353,2022-04-03T02:27:05Z,1.62,75.19,Celsius,Mobile App
SP-5571,354,2022-10-12T21:53:05Z,16.35,26.52,Fahrenheit,Mobile App
SP-5746,355,2022-12-22T04:51:56Z,-2.08,24.07,Celsius,IoT Device
SP-0031,356,2022-07-19T04:54:05Z,42.53,14.63,Fahrenheit,Mobile App
SP-5581,357,2022-11-13T12:15:52Z,36.32,73.56,Fahrenheit,Mobile App
SP-7763,358,2022-02-11T17:47:26Z,-18.96,52.78,Celsius,IoT Device
SP-0956,359,2022-10-09T18:46:14Z,9.27,74.43,Fahrenheit,Weather Station
SP-4370,360,2022-10-22T23:48:39Z,28.61,4.2,Fahrenheit,Mobile App
SP-5634,361,2022-01-08T02:01:03Z,-12.54,28.62,Fahrenheit,IoT Device
SP-7351,362,2022-11-20T13:19:56Z,35.59,25.91,Celsius,IoT Device
SP-0796,363,2022-11-17T22:14:23Z,26.08,8.73,Fahrenheit,Mobile App
SP-3716,364,2022-01-29T14:02:04Z,-22.18,44.39,Fahrenheit,Mobile App
SP-7206,365,2022-02-25T00:17:53Z,-3.72,23.72,Fahrenheit,Mobile App
SP-5483,366,2022-11-27T06:39:14Z,-48.66,90.38,Fahrenheit,Mobile App
SP-3998,367,2022-06-23T07:12:26Z,-49.86,5.55,Fahrenheit,IoT Device
SP-4589,368,2022-02-22T17:21:07Z,26.83,32.93,Fahrenheit,Weather Station
SP-1011,369,2022-10-05T18:46:06Z,-9.01,69.17,Fahrenheit,Weather Station
SP-4583,370,2022-07-12T09:17:50Z,-44.69,83.72,Celsius,Mobile App
SP-8684,371,2022-12-20T08:29:22Z,19.36,74.54,Fahrenheit,IoT Device
SP-9976,372,2022-01-06T19:26:14Z,-27.69,99.28,Celsius,Weather Station
SP-3052,373,2022-02-19T06:13:28Z,-23.83,80.06,Celsius,Mobile App
SP-8124,374,2022-03-29T13:09:40Z,-39.94,86.47,Celsius,IoT Device
SP-2035,375,2022-12-13T23:20:55Z,37.43,9.93,Fahrenheit,Mobile App
SP-1071,376,2022-11-30T01:57:23Z,-13.4,39.88,Celsius,IoT Device
SP-5654,377,2022-11-12T09:23:15Z,33.25,47.81,Celsius,IoT Device
SP-0560,378,2022-10-24T05:47:08Z,-43.01,24.74,Celsius,Weather Station
SP-3407,379,2022-11-16T03:58:22Z,23.26,25.63,Celsius,IoT Device
SP-5678,380,2022-02-27T21:07:56Z,17.07,41.49,Celsius,IoT Device
SP-3123,381,2022-07-11T10:49:05Z,46.75,25.48,Celsius,Mobile App
SP-8003,382,2022-09-16T11:41:31Z,42.64,50.53,Fahrenheit,IoT Device
SP-6251,383,2022-03-05T13:15:31Z,19.27,89.86,Fahrenheit,Weather Station
SP-5783,384,2022-11-12T12:59:31Z,-4.2,47.93,Celsius,Mobile App
SP-3316,385,2022-07-03T03:00:27Z,16.61,46.06,Fahrenheit,Mobile App
SP-2695,386,2022-10-08T12:58:02Z,29.94,55.38,Celsius,Weather Station
SP-4467,387,2022-08-25T01:24:18Z,9.08,1.44,Fahrenheit,Mobile App
SP-0306,388,2022-12-16T07:24:24Z,-38.99,1.7,Celsius,Mobile App
SP-3331,389,2022-05-15T16:38:01Z,-5.19,32.63,Fahrenheit,Mobile App
SP-9337,390,2022-10-14T00:40:05Z,-17.05,44.87,Fahrenheit,IoT Device
SP-2656,391,2022-10-17T09:37:21Z,-27.76,62.63,Fahrenheit,IoT Device
SP-0084,392,2022-02-23T06:44:09Z,46.85,61.53,Fahrenheit,IoT Device
SP-8307,393,2022-06-04T11:27:12Z,-6.71,78.31,Celsius,Weather Station
SP-4023,394,2022-06-05T14:45:37Z,-6.21,62.97,Fahrenheit,Mobile App
SP-6424,395,2022-08-04T14:04:09Z,21.07,10.31,Celsius,Weather Station
SP-8436,396,2022-05-04T19:26:47Z,-3.79,92.46,Fahrenheit,Weather Station
SP-9197,397,2022-09-15T11:24:10Z,-5.04,37.17,Fahrenheit,IoT Device
SP-1829,398,2022-11-04T09:25:23Z,-11.7,52.64,Fahrenheit,IoT Device
SP-1241,399,2022-02-10T23:59:14Z,10.65,60.23,Celsius,Mobile App
SP-1918,400,2022-07-10T02:39:39Z,14.75,96.82,Fahrenheit,Mobile App
SP-4145,401,2022-12-30T00:20:08Z,48.68,23.5,Celsius,IoT Device
SP-2371,402,2022-11-16T08:20:13Z,-22.09,59.25,Fahrenheit,Weather Station
SP-9420,403,2022-07-17T00:41:21Z,1.73,99.43,Celsius,Mobile App
SP-0882,404,2022-06-30T21:01:19Z,-47.7,47.37,Fahrenheit,Mobile App
SP-3211,405,2022-07-14T21:36:22Z,2.85,35.01,Fahrenheit,IoT Device
SP-4275,406,2022-12-25T06:33:11Z,42.99,7.8,Fahrenheit,IoT Device
SP-1578,407,2022-10-23T16:47:46Z,-19.74,47.91,Celsius,Weather Station
SP-5533,408,2022-03-10T01:53:25Z,16.74,30.66,Fahrenheit,IoT Device
SP-7473,409,2022-05-15T23:10:05Z,-19.47,79.32,Fahrenheit,Weather Station
SP-0896,410,2022-06-18T10:32:52Z,32.28,88.2,Fahrenheit,IoT Device
SP-0545,411,2022-11-21T18:23:37Z,3.97,57.7,Celsius,Mobile App
SP-6731,412,2022-11-21T23:52:36Z,-45.19,92.55,Celsius,IoT Device
SP-9026,413,2022-10-11T14:17:25Z,11.46,19.34,Fahrenheit,Mobile App
SP-4344,414,2022-03-24T01:56:20Z,-32.26,89.76,Fahrenheit,Weather Station
SP-7272,415,2022-07-01T14:25:02Z,-36.24,24.24,Celsius,Mobile App
SP-7048,416,2022-07-31T01:09:13Z,-15.18,93.46,Celsius,IoT Device
SP-5445,417,2022-08-24T06:17:22Z,6.51,60.74,Fahrenheit,IoT Device
SP-2459,418,2022-03-07T04:02:57Z,49.79,36.14,Celsius,Mobile App
SP-4426,419,2022-03-19T23:10:26Z,-5.16,70.2,Celsius,Mobile App
SP-3235,420,2022-04-09T02:24:59Z,-33.73,32.26,Fahrenheit,Mobile App
SP-9701,421,2022-10-09T03:30:02Z,-8.41,28.59,Fahrenheit,IoT Device
SP-1599,422,2022-09-03T20:19:01Z,-4.88,49.55,Celsius,IoT Device
SP-6530,423,2022-07-29T07:34:49Z,-41.6,77.44,Celsius,Mobile App
SP-8220,424,2022-09-10T21:02:28Z,-42.32,18.81,Celsius,IoT Device
SP-7747,425,2022-03-03T08:55:16Z,48.54,43.64,Fahrenheit,IoT Device
SP-9870,426,2022-05-21T20:07:21Z,44.15,5.88,Fahrenheit,IoT Device
SP-4448,427,2022-07-24T20:17:54Z,26.85,74.94,Fahrenheit,Mobile App
SP-0489,428,2022-08-30T19:15:12Z,-29.22,64.17,Fahrenheit,Weather Station
SP-1331,429,2022-01-20T04:11:56Z,-25.04,55.8,Celsius,Weather Station
SP-4563,430,2022-07-11T06:41:59Z,22.62,50.84,Celsius,Weather Station
SP-8356,431,2022-10-23T23:44:42Z,1.09,3.06,Celsius,Mobile App
SP-6135,432,2022-04-28T07:39:44Z,34.63,61.48,Fahrenheit,Weather Station
SP-6928,433,2022-11-12T22:31:21Z,20.69,56.25,Fahrenheit,Weather Station
SP-8329,434,2022-03-17T03:21:21Z,38.13,18.77,Fahrenheit,Weather Station
SP-9414,435,2022-03-20T05:30:33Z,30.7,32.78,Fahrenheit,IoT Device
SP-4857,436,2022-06-19T00:44:09Z,33.01,64.17,Fahrenheit,Weather Station
SP-4972,437,2022-11-11T23:35:27Z,49.14,44.6,Celsius,Weather Station
SP-0787,438,2022-01-15T03:29:01Z,-6.16,28.01,Celsius,Mobile App
SP-4444,439,2022-05-19T21:07:22Z,18.73,94.93,Celsius,Mobile App
SP-2233,440,2022-03-20T09:56:08Z,30.14,15.35,Fahrenheit,Weather Station
SP-0445,441,2022-04-18T12:35:42Z,-43.43,83.53,Celsius,IoT Device
SP-7303,442,2022-02-17T17:53:09Z,44.82,55.94,Fahrenheit,IoT Device
SP-4592,443,2022-08-05T11:27:26Z,12.32,7.54,Celsius,Mobile App
SP-3983,444,2022-02-10T14:05:41Z,-48.88,58.67,Celsius,IoT Device
SP-1981,445,2022-08-21T06:38:24Z,46.8,21.72,Fahrenheit,Weather Station
SP-5223,446,2022-09-30T09:46:13Z,-49.15,61.05,Fahrenheit,IoT Device
SP-9017,447,2022-01-26T12:18:06Z,33.97,30.6,Celsius,Weather Station
SP-0413,448,2022-04-17T19:29:10Z,-46.13,66.87,Fahrenheit,IoT Device
SP-9132,449,2022-05-14T06:01:16Z,46.19,4.3,Fahrenheit,Weather Station
SP-2131,450,2022-10-26T21:37:57Z,32.72,26.86,Fahrenheit,IoT Device
SP-9895,451,2022-09-17T18:57:00Z,-24.77,48.04,Fahrenheit,Weather Station
SP-3490,452,2022-01-26T12:30:57Z,13.68,51.93,Fahrenheit,Weather Station
SP-5640,453,2022-06-25T04:13:05Z,-43.89,78.87,Fahrenheit,Mobile App
SP-9673,454,2022-06-30T22:36:20Z,-36.68,79.66,Fahrenheit,Weather Station
SP-7995,455,2022-11-03T16:48:38Z,18.81,36.09,Celsius,Mobile App
SP-4561,456,2022-10-22T07:32:33Z,-27.01,26.08,Fahrenheit,Weather Station
SP-5397,457,2022-06-01T04:33:21Z,-46.87,88.17,Fahrenheit,Mobile App
SP-3390,458,2022-03-26T19:11:02Z,17.46,0.23,Celsius,IoT Device
SP-9808,459,2022-10-12T03:16:19Z,-24.44,41.64,Fahrenheit,Mobile App
SP-8461,460,2022-10-29T03:37:32Z,-31.22,96.23,Celsius,Mobile App
SP-3200,461,2022-10-11T01:37:43Z,18.07,70.15,Celsius,Mobile App
SP-8883,462,2022-12-12T21:20:40Z,12.7,49.47,Fahrenheit,Mobile App
SP-9760,463,2022-06-01T18:38:53Z,-30.27,0.96,Fahrenheit,IoT Device
SP-2139,464,2022-03-14T15:49:11Z,-13.03,64.57,Celsius,Weather Station
SP-1327,465,2022-07-01T11:25:22Z,0.8,43.14,Celsius,IoT Device
SP-5679,466,2022-12-23T08:31:51Z,28.72,41.35,Fahrenheit,Mobile App
SP-1924,467,2022-01-27T05:39:31Z,22.73,51.71,Fahrenheit,Weather Station
SP-2063,468,2022-02-20T04:18:41Z,14.23,43.91,Celsius,IoT Device
SP-6088,469,2022-10-27T17:36:34Z,-42.61,41.85,Celsius,Mobile App
SP-1981,470,2022-04-06T12:21:41Z,37.45,91.5,Fahrenheit,Weather Station
SP-6855,471,2022-06-29T03:17:15Z,19.68,26.79,Celsius,Mobile App
SP-2213,472,2022-08-08T13:29:10Z,28.26,58.66,Celsius,IoT Device
SP-5854,473,2022-08-04T22:59:39Z,-9.18,43.48,Celsius,IoT Device
SP-3345,474,2022-07-15T05:19:07Z,22.12,85.43,Fahrenheit,IoT Device
SP-4727,475,2022-07-02T00:05:10Z,14.56,85.18,Fahrenheit,Mobile App
SP-2470,476,2022-06-05T20:04:30Z,27.65,23.56,Fahrenheit,Mobile App
SP-8759,477,2022-06-11T02:18:11Z,-41.76,39.89,Fahrenheit,Weather Station
SP-3717,478,2022-05-17T02:23:32Z,-32.64,37.92,Celsius,Weather Station
SP-0678,479,2022-08-05T04:08:22Z,7.61,6.82,Celsius,Weather Station
SP-2706,480,2022-07-30T22:24:28Z,26.94,92.6,Fahrenheit,Mobile App
SP-8198,481,2022-10-20T03:12:37Z,-38.81,6.88,Celsius,IoT Device
SP-3982,482,2022-12-06T03:58:50Z,-11.51,1.56,Fahrenheit,Mobile App
SP-5178,483,2022-07-04T18:54:50Z,38.75,63.87,Fahrenheit,Weather Station
SP-2571,484,2022-03-23T21:48:33Z,-13.63,28.13,Fahrenheit,Mobile App
SP-0839,485,2022-07-11T17:49:02Z,-4.75,56.7,Fahrenheit,Weather Station
SP-7391,486,2022-02-24T17:29:59Z,-10.2,70.25,Fahrenheit,Weather Station
SP-7764,487,2022-11-06T09:45:13Z,3.69,59.64,Celsius,IoT Device
SP-2142,488,2022-09-09T14:50:25Z,23.09,45.93,Celsius,Weather Station
SP-2928,489,2022-12-27T06:46:54Z,1.12,48.67,Fahrenheit,Weather Station
SP-0425,490,2022-08-06T01:12:43Z,-38.73,17.49,Celsius,Weather Station
SP-4548,491,2022-11-10T18:32:35Z,-46.72,52.91,Celsius,Mobile App
SP-5401,492,2022-06-14T23:49:36Z,-9.0,56.75,Celsius,IoT Device
SP-6252,493,2022-02-24T12:21:02Z,-32.97,70.24,Fahrenheit,Weather Station
SP-3248,494,2022-07-01T14:18:26Z,-30.34,48.54,Fahrenheit,IoT Device
SP-1459,495,2022-12-19T09:23:31Z,-43.99,89.83,Celsius,Weather Station
SP-8268,496,2022-08-21T17:37:21Z,-28.09,25.82,Fahrenheit,Mobile App
SP-5821,497,2022-01-17T06:05:36Z,39.79,53.26,Fahrenheit,Mobile App
SP-8783,498,2022-09-08T08:50:58Z,2.96,90.79,Fahrenheit,Mobile App
SP-2335,499,2022-03-30T04:05:41Z,-45.06,87.63,Celsius,Mobile App
SP-8537,500,2022-04-14T01:47:30Z,-26.64,63.6,Fahrenheit,Weather Station
SP-9301,501,2022-02-28T18:35:38Z,29.93,13.35,Celsius,Weather Station
SP-5573,502,2022-11-24T04:39:40Z,-44.68,54.57,Celsius,Mobile App
SP-5649,503,2022-01-31T19:18:31Z,-0.82,31.77,Fahrenheit,Weather Station
SP-2150,504,2022-03-26T17:56:26Z,21.13,80.95,Celsius,Weather Station
SP-7792,505,2022-09-07T23:36:01Z,-31.44,56.1,Fahrenheit,IoT Device
SP-7260,506,2022-10-14T21:31:05Z,33.35,63.67,Fahrenheit,Weather Station
SP-3057,507,2022-06-21T15:10:12Z,4.88,62.92,Fahrenheit,Mobile App
SP-2361,508,2022-05-16T07:11:43Z,4.57,71.66,Celsius,IoT Device
SP-1714,509,2022-07-12T11:53:47Z,34.78,45.86,Celsius,IoT Device
SP-5356,510,2022-08-09T01:43:05Z,16.88,51.7,Celsius,IoT Device
SP-2815,511,2022-01-06T04:19:42Z,-4.68,12.19,Celsius,Weather Station
SP-1768,512,2022-04-19T17:55:44Z,-23.36,47.02,Fahrenheit,IoT Device
SP-1283,513,2022-05-13T01:22:43Z,-14.21,8.02,Celsius,Weather Station
SP-6947,514,2022-04-25T13:28:36Z,4.34,31.15,Fahrenheit,Weather Station
SP-6916,515,2022-11-14T19:30:30Z,40.62,80.68,Fahrenheit,Mobile App
SP-2252,516,2022-06-27T09:17:32Z,-5.02,3.93,Celsius,Mobile App
SP-2259,517,2022-03-29T07:24:51Z,30.23,49.35,Celsius,Mobile App
SP-5716,518,2022-06-10T03:11:46Z,39.36,98.5,Fahrenheit,Weather Station
SP-8900,519,2022-03-24T08:20:57Z,-46.15,81.09,Fahrenheit,Weather Station
SP-6826,520,2022-05-09T13:08:25Z,-25.1,21.99,Fahrenheit,IoT Device
SP-6145,521,2022-04-26T07:04:42Z,-19.69,59.42,Fahrenheit,Mobile App
SP-1005,522,2022-08-04T07:00:02Z,3.62,21.46,Celsius,IoT Device
SP-4004,523,2022-11-25T23:03:03Z,-11.18,9.01,Fahrenheit,Mobile App
SP-8797,524,2022-09-11T16:41:46Z,34.18,9.32,Celsius,IoT Device
SP-2078,525,2022-03-21T08:23:19Z,-2.24,87.87,Fahrenheit,Weather Station
SP-2673,526,2022-08-13T00:49:40Z,-10.77,56.93,Fahrenheit,IoT Device
SP-5573,527,2022-04-07T03:11:06Z,31.05,15.58,Fahrenheit,Mobile App
SP-5898,528,2022-07-17T03:24:02Z,48.95,16.84,Celsius,Mobile App
SP-1646,529,2022-06-12T09:54:58Z,-33.64,98.33,Fahrenheit,Weather Station
SP-7413,530,2022-05-16T14:47:33Z,-13.63,81.75,Celsius,Weather Station
SP-6093,531,2022-05-24T13:07:40Z,-38.49,52.22,Celsius,IoT Device
SP-9792,532,2022-12-27T20:01:29Z,16.56,99.36,Fahrenheit,IoT Device
SP-8238,533,2022-12-26T09:10:26Z,-36.72,29.35,Fahrenheit,Weather Station
SP-2838,534,2022-11-17T23:31:40Z,10.76,78.17,Fahrenheit,Weather Station
SP-4469,535,2022-12-13T13:02:09Z,-4.21,40.11,Celsius,Mobile App
SP-8992,536,2022-02-19T02:38:29Z,20.35,32.88,Fahrenheit,Mobile App
SP-5149,537,2022-05-26T04:09:13Z,-3.19,66.49,Fahrenheit,Weather Station
SP-2846,538,2022-01-13T14:00:11Z,-37.84,25.47,Celsius,Weather Station
SP-0766,539,2022-01-08T01:06:02Z,-21.58,53.47,Fahrenheit,IoT Device
SP-5390,540,2022-09-08T04:51:11Z,48.15,67.64,Celsius,Weather Station
SP-0580,541,2022-01-23T05:14:02Z,-49.59,50.63,Fahrenheit,Mobile App
SP-1139,542,2022-05-23T14:19:58Z,-45.34,84.96,Celsius,Mobile App
SP-0607,543,2022-12-19T21:42:48Z,-35.64,53.23,Fahrenheit,Mobile App
SP-8676,544,2022-05-26T12:01:09Z,-6.97,54.97,Fahrenheit,Mobile App
SP-9804,545,2022-05-08T11:13:31Z,45.67,72.58,Fahrenheit,Weather Station
SP-5012,546,2022-11-26T10:19:31Z,-49.2,66.95,Fahrenheit,Mobile App
SP-3817,547,2022-10-03T12:41:19Z,-11.11,96.82,Fahrenheit,Weather Station
SP-1908,548,2022-04-20T19:24:42Z,11.34,91.21,Celsius,Mobile App
SP-9680,549,2022-11-14T17:14:13Z,27.94,31.98,Celsius,IoT Device
SP-2846,550,2022-12-22T21:15:02Z,-49.91,26.33,Fahrenheit,IoT Device
SP-0290,551,2022-03-07T02:22:28Z,17.54,87.93,Fahrenheit,IoT Device
SP-4148,552,2022-10-10T12:53:03Z,6.93,89.64,Fahrenheit,Mobile App
SP-4369,553,2022-01-19T08:06:03Z,18.88,3.49,Fahrenheit,Mobile App
SP-2270,554,2022-02-25T21:07:32Z,33.25,71.7,Fahrenheit,Mobile App
SP-1701,555,2022-06-11T00:26:06Z,37.87,50.97,Celsius,Weather Station
SP-4706,556,2022-06-03T01:20:23Z,15.85,22.55,Fahrenheit,Weather Station
SP-2215,557,2022-10-27T17:10:53Z,33.57,47.95,Fahrenheit,IoT Device
SP-6144,558,2022-07-11T02:32:44Z,0.42,0.21,Fahrenheit,Weather Station
SP-4722,559,2022-12-05T07:43:51Z,-17.92,63.29,Celsius,IoT Device
SP-4996,560,2022-08-01T13:04:21Z,-10.28,36.9,Celsius,IoT Device
SP-0705,561,2022-05-26T08:20:19Z,-21.56,90.59,Celsius,IoT Device
SP-8454,562,2022-03-02T13:08:40Z,-34.88,74.5,Fahrenheit,Mobile App
SP-8684,563,2022-01-19T07:17:07Z,44.32,66.6,Celsius,Weather Station
SP-3941,564,2022-07-20T09:59:16Z,-38.27,69.08,Celsius,IoT Device
SP-2714,565,2022-04-14T18:47:32Z,2.09,12.09,Celsius,Weather Station
SP-2187,566,2022-01-17T10:33:30Z,48.5,54.28,Celsius,Mobile App
SP-1284,567,2022-02-21T08:14:46Z,46.01,36.18,Fahrenheit,Mobile App
SP-1417,568,2022-07-02T23:31:23Z,4.3,58.04,Celsius,Mobile App
SP-8058,569,2022-06-18T21:41:43Z,-10.75,9.01,Celsius,IoT Device
SP-5193,570,2022-03-17T03:42:35Z,-28.04,62.04,Celsius,Mobile App
SP-7620,571,2022-05-20T03:02:44Z,11.44,31.54,Celsius,IoT Device
SP-7826,572,2022-09-02T20:36:55Z,-13.18,49.23,Fahrenheit,Weather Station
SP-5571,573,2022-03-25T00:53:33Z,9.06,12.74,Celsius,IoT Device
SP-7399,574,2022-07-22T14:07:19Z,1.8,82.19,Fahrenheit,Mobile App
SP-2161,575,2022-02-27T01:35:21Z,47.77,43.2,Celsius,Weather Station
SP-3744,576,2022-11-06T05:47:47Z,30.04,24.86,Fahrenheit,Mobile App
SP-4494,577,2022-08-13T13:16:41Z,42.44,29.92,Celsius,Mobile App
SP-6760,578,2022-05-06T14:53:56Z,22.68,60.6,Celsius,Weather Station
SP-3134,579,2022-04-16T23:57:09Z,35.75,75.44,Fahrenheit,IoT Device
SP-5256,580,2022-06-03T18:14:40Z,-6.37,39.18,Fahrenheit,Weather Station
SP-0522,581,2022-05-15T20:06:35Z,-25.65,90.64,Celsius,Mobile App
SP-5072,582,2022-01-27T08:02:35Z,-7.1,80.43,Fahrenheit,IoT Device
SP-5340,583,2022-01-09T21:02:13Z,-13.83,95.04,Fahrenheit,Weather Station
SP-3857,584,2022-05-05T19:02:53Z,-40.81,50.7,Fahrenheit,IoT Device
SP-7898,585,2022-01-25T02:01:11Z,-47.5,59.51,Fahrenheit,Weather Station
SP-4070,586,2022-08-05T18:35:14Z,-16.61,15.44,Fahrenheit,Mobile App
SP-0228,587,2022-05-26T07:30:02Z,-13.08,43.31,Fahrenheit,Mobile App
SP-0957,588,2022-04-14T10:55:31Z,-21.2,43.75,Fahrenheit,IoT Device
SP-7467,589,2022-09-12T00:56:09Z,-16.87,8.71,Fahrenheit,Weather Station
SP-5856,590,2022-06-28T01:30:37Z,-34.61,16.49,Celsius,Weather Station
SP-2496,591,2022-12-26T12:51:38Z,25.46,73.14,Celsius,IoT Device
SP-8903,592,2022-01-26T08:29:21Z,-20.16,38.53,Fahrenheit,IoT Device
SP-3450,593,2022-03-05T16:56:21Z,7.62,53.84,Celsius,Mobile App
SP-2310,594,2022-07-11T19:51:59Z,-21.62,2.08,Celsius,IoT Device
SP-6176,595,2022-04-06T23:12:46Z,13.38,21.68,Celsius,Weather Station
SP-8101,596,2022-12-14T17:13:53Z,-33.19,57.82,Celsius,Mobile App
SP-4123,597,2022-05-28T01:50:14Z,-23.85,90.92,Celsius,IoT Device
SP-2954,598,2022-03-19T06:35:26Z,-4.26,8.33,Fahrenheit,Mobile App
SP-7864,599,2022-08-23T21:35:57Z,-3.74,6.4,Celsius,Weather Station
SP-4526,600,2022-09-14T14:48:41Z,44.16,2.94,Celsius,IoT Device
SP-9952,601,2022-06-04T01:26:18Z,-27.88,76.82,Fahrenheit,Mobile App
SP-1959,602,2022-02-19T20:21:15Z,48.97,63.55,Celsius,Mobile App
SP-0202,603,2022-01-25T22:55:14Z,-35.25,77.8,Celsius,IoT Device
SP-3884,604,2022-01-21T09:20:22Z,-38.63,17.37,Celsius,Mobile App
SP-8451,605,2022-04-09T01:53:29Z,-48.34,80.9,Celsius,Mobile App
SP-2690,606,2022-12-17T05:22:43Z,26.17,51.74,Celsius,Mobile App
SP-0924,607,2022-10-27T18:37:13Z,16.34,90.04,Fahrenheit,Weather Station
SP-2221,608,2022-04-10T23:46:47Z,-16.15,7.56,Celsius,Mobile App
SP-7263,609,2022-02-12T04:20:29Z,21.87,35.5,Fahrenheit,Weather Station
SP-3381,610,2022-02-18T02:20:03Z,5.48,61.98,Fahrenheit,Weather Station
SP-4981,611,2022-10-06T12:17:19Z,48.9,49.32,Fahrenheit,Mobile App
SP-4774,612,2022-06-25T07:08:21Z,-19.79,30.29,Celsius,Weather Station
SP-1456,613,2022-11-27T19:38:50Z,33.95,26.67,Celsius,IoT Device
SP-7869,614,2022-09-25T16:30:22Z,-1.0,67.45,Celsius,Weather Station
SP-3446,615,2022-07-04T14:08:17Z,48.69,78.63,Fahrenheit,Weather Station
SP-7386,616,2022-08-31T15:07:38Z,-38.7,62.14,Celsius,Weather Station
SP-4426,617,2022-07-09T14:24:22Z,8.11,52.93,Celsius,Mobile App
SP-6564,618,2022-02-20T06:10:53Z,-14.09,47.79,Fahrenheit,Mobile App
SP-1618,619,2022-10-19T19:41:26Z,-47.96,54.83,Fahrenheit,Weather Station
SP-9057,620,2022-04-10T07:24:44Z,47.0,99.73,Fahrenheit,Mobile App
SP-4620,621,2022-10-09T08:13:37Z,1.07,47.66,Fahrenheit,Weather Station
SP-5189,622,2022-05-26T18:41:45Z,2.19,61.94,Fahrenheit,Weather Station
SP-0477,623,2022-12-30T14:23:54Z,13.61,19.09,Celsius,IoT Device
SP-1885,624,2022-08-08T09:52:27Z,37.94,59.29,Fahrenheit,IoT Device
SP-6502,625,2022-05-23T16:39:29Z,-36.33,4.79,Fahrenheit,Weather Station
SP-8284,626,2022-12-28T18:37:30Z,44.55,87.35,Fahrenheit,IoT Device
SP-2431,627,2022-04-15T06:04:28Z,33.72,70.83,Fahrenheit,Weather Station
SP-5516,628,2022-11-21T08:59:41Z,-29.68,24.66,Fahrenheit,Mobile App
SP-3940,629,2022-01-07T13:37:50Z,-29.89,67.48,Fahrenheit,Weather Station
SP-7617,630,2022-08-26T15:47:18Z,-28.31,98.75,Fahrenheit,IoT Device
SP-2108,631,2022-02-02T23:28:48Z,2.08,22.66,Celsius,Mobile App
