ShipmentID,OriginLocation,DestinationLocation,ShipmentDateTime,ExpectedArrivalDateTime,ShipmentStatus,ShipperId,ConsigneeId,ShipmentType,ContentsDescription
SP-6361,Nashville WH,New Orleans WH,2023-09-01 03:59:32,2023-10-10 11:20:53,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Fully-configurable encompassing encoding
SP-9251,Nashville WH,New Orleans WH,2023-09-04 15:04:25,2023-10-19 04:26:52,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Advanced logistical time-frame
SP-8368,Nashville WH,Detroit WH,2023-09-20 10:33:19,2023-10-28 08:38:32,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Horizontal systemic initiative
SP-1350,Miami WH,Nashville WH,2023-09-07 20:18:46,2023-10-22 23:55:24,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,De-engineered 4th generation info-mediaries
SP-7935,Miami WH,Miami WH,2023-09-11 14:43:57,2023-10-12 23:07:14,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Re-contextualized executive model
SP-4310,Nashville WH,Atlanta WH,2023-09-12 01:13:48,2023-10-06 15:33:16,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Upgradable dedicated matrix
SP-8237,Atlanta WH,Durham WH,2023-09-17 08:31:47,2023-10-29 19:55:01,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Right-sized uniform benchmark
SP-4630,Atlanta WH,Chicago WH,2023-09-15 03:24:37,2023-10-20 07:54:41,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Pre-emptive zero administration time-frame
SP-8073,Detroit WH,Atlanta WH,2023-09-10 08:24:49,2023-10-09 13:08:07,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Stand-alone zero tolerance task-force
SP-0280,New Orleans WH,Chicago WH,2023-09-02 10:57:39,2023-10-03 14:42:10,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Horizontal bifurcated infrastructure
SP-3569,Miami WH,Chicago WH,2023-09-02 04:36:01,2023-10-19 01:19:44,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Object-based grid-enabled local area network
SP-8356,Nashville WH,Detroit WH,2023-09-22 22:15:12,2023-10-16 02:24:31,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Programmable high-level open system
SP-6218,Nashville WH,New Orleans WH,2023-09-05 01:00:21,2023-10-08 10:11:47,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Multi-channelled real-time help-desk
SP-3656,New Orleans WH,New Orleans WH,2023-09-07 12:30:47,2023-10-26 02:03:56,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Devolved upward-trending superstructure
SP-3730,Durham WH,Nashville WH,2023-09-26 08:23:20,2023-10-25 02:32:21,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Advanced zero tolerance circuit
SP-6308,Nashville WH,New Orleans WH,2023-09-17 11:28:13,2023-10-22 02:27:34,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Right-sized object-oriented time-frame
SP-9485,Chicago WH,Miami WH,2023-09-23 21:32:55,2023-10-03 23:51:14,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,User-centric disintermediate Graphical User Interface
SP-7084,Atlanta WH,Atlanta WH,2023-09-15 09:26:42,2023-10-09 07:35:20,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Synergistic contextually-based intranet
SP-4948,Nashville WH,Nashville WH,2023-09-20 19:59:07,2023-10-25 08:38:22,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Persistent analyzing alliance
SP-8122,Detroit WH,New Orleans WH,2023-09-29 09:52:43,2023-10-11 02:21:52,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Triple-buffered tertiary monitoring
SP-4710,Durham WH,Nashville WH,2023-09-23 16:07:32,2023-10-15 16:33:02,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Vision-oriented 6th generation local area network
SP-0799,Miami WH,Miami WH,2023-09-25 21:06:25,2023-10-05 09:04:11,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Front-line non-volatile portal
SP-2342,New Orleans WH,Durham WH,2023-09-04 04:16:30,2023-10-07 05:07:54,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Versatile grid-enabled complexity
SP-6864,Durham WH,Chicago WH,2023-09-02 08:42:52,2023-10-30 07:28:59,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Function-based impactful migration
SP-6872,Nashville WH,Atlanta WH,2023-09-18 21:10:36,2023-10-07 05:18:50,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Face to face dedicated methodology
SP-1062,Durham WH,Durham WH,2023-09-06 23:36:00,2023-10-27 20:45:36,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Compatible transitional approach
SP-8481,New Orleans WH,Detroit WH,2023-09-04 00:22:40,2023-10-18 19:01:06,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Right-sized real-time matrix
SP-3922,Durham WH,Durham WH,2023-09-13 23:22:45,2023-10-29 01:04:45,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Diverse client-server portal
SP-3721,Chicago WH,Nashville WH,2023-09-07 07:15:19,2023-10-10 21:23:49,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Optimized heuristic matrices
SP-7435,Nashville WH,Durham WH,2023-09-10 10:58:08,2023-10-14 18:36:55,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Operative stable productivity
SP-8563,Miami WH,Detroit WH,2023-09-12 11:54:55,2023-10-22 00:26:30,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Visionary composite model
SP-1421,Detroit WH,Chicago WH,2023-09-28 16:27:35,2023-10-04 00:21:32,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,De-engineered hybrid task-force
SP-1576,Durham WH,Nashville WH,2023-09-25 09:49:03,2023-10-16 12:39:45,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Realigned 24/7 implementation
SP-2309,Chicago WH,Chicago WH,2023-09-15 22:15:12,2023-10-04 17:20:21,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Grass-roots client-driven benchmark
SP-5145,New Orleans WH,New Orleans WH,2023-09-20 01:40:58,2023-10-11 11:25:05,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Adaptive dedicated approach
SP-5113,Atlanta WH,New Orleans WH,2023-09-22 21:46:34,2023-10-09 12:14:26,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Extended local focus group
SP-6968,New Orleans WH,Detroit WH,2023-09-14 00:13:02,2023-10-23 20:08:59,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Public-key 5th generation extranet
SP-0322,Detroit WH,Detroit WH,2023-09-23 06:29:56,2023-10-16 09:43:40,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Right-sized user-facing challenge
SP-0545,Nashville WH,Atlanta WH,2023-09-25 05:25:20,2023-10-06 09:40:57,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,De-engineered logistical implementation
SP-8081,Nashville WH,Chicago WH,2023-09-28 06:35:32,2023-10-27 09:36:03,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Assimilated analyzing projection
SP-7149,Detroit WH,Durham WH,2023-09-20 11:35:34,2023-10-19 07:12:23,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Cross-group mission-critical matrix
SP-2264,Durham WH,Durham WH,2023-09-10 16:21:39,2023-10-19 08:34:51,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Assimilated scalable orchestration
SP-7648,Atlanta WH,Detroit WH,2023-09-11 23:59:33,2023-10-16 08:34:07,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,User-friendly coherent encryption
SP-7970,Nashville WH,Nashville WH,2023-09-05 02:43:37,2023-10-01 20:57:54,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Adaptive coherent application
SP-8342,Durham WH,Nashville WH,2023-09-10 03:52:20,2023-10-16 14:42:15,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Centralized exuding throughput
SP-3093,Nashville WH,Nashville WH,2023-09-19 22:22:54,2023-10-01 15:21:34,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Cross-platform demand-driven Graphical User Interface
SP-4153,Detroit WH,Nashville WH,2023-09-12 12:38:37,2023-10-11 10:19:24,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Distributed local flexibility
SP-5549,Atlanta WH,Nashville WH,2023-09-06 23:28:46,2023-10-21 16:40:45,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Extended 5th generation matrix
SP-0283,Detroit WH,Atlanta WH,2023-09-19 09:32:09,2023-10-28 14:05:03,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Innovative bi-directional pricing structure
SP-8134,Nashville WH,Miami WH,2023-09-17 17:15:10,2023-10-19 18:10:36,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Robust bottom-line core
SP-4674,Nashville WH,Miami WH,2023-09-22 15:45:26,2023-10-13 12:17:44,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Down-sized methodical methodology
SP-0773,Nashville WH,New Orleans WH,2023-09-15 03:05:35,2023-10-06 10:17:29,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Vision-oriented hybrid attitude
SP-7915,Durham WH,Detroit WH,2023-09-24 02:43:09,2023-10-24 21:07:13,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Pre-emptive executive task-force
SP-4747,Miami WH,New Orleans WH,2023-09-29 07:20:58,2023-10-21 13:08:22,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Polarised even-keeled secured line
SP-3987,Nashville WH,Chicago WH,2023-09-23 11:54:45,2023-10-25 06:48:16,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Synergized empowering customer loyalty
SP-7852,Detroit WH,Nashville WH,2023-09-20 21:14:54,2023-10-11 07:57:52,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Pre-emptive intangible attitude
SP-6736,New Orleans WH,Detroit WH,2023-09-24 19:03:33,2023-10-06 11:20:19,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Monitored executive algorithm
SP-1021,Chicago WH,Detroit WH,2023-09-26 20:08:59,2023-10-20 08:32:44,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Expanded scalable migration
SP-0866,Chicago WH,Atlanta WH,2023-09-16 23:41:13,2023-10-26 11:20:05,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Quality-focused 5th generation parallelism
SP-5862,Detroit WH,Nashville WH,2023-09-20 23:37:12,2023-10-25 10:12:34,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Expanded local contingency
SP-8757,New Orleans WH,Atlanta WH,2023-09-02 17:44:51,2023-10-25 04:05:01,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Programmable solution-oriented alliance
SP-7318,Miami WH,Durham WH,2023-09-20 23:32:51,2023-10-05 03:56:59,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Adaptive secondary encoding
SP-5867,Miami WH,Detroit WH,2023-09-25 09:17:52,2023-10-17 14:19:53,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Persistent clear-thinking task-force
SP-5153,Nashville WH,Nashville WH,2023-09-29 18:40:46,2023-10-11 20:58:10,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Secured multi-tasking focus group
SP-2610,Durham WH,New Orleans WH,2023-09-01 08:57:26,2023-10-09 12:47:02,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Distributed zero tolerance budgetary management
SP-6777,Miami WH,Durham WH,2023-09-15 19:30:51,2023-10-11 12:53:25,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Switchable disintermediate parallelism
SP-7950,New Orleans WH,Miami WH,2023-09-08 10:54:15,2023-10-04 02:40:58,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Public-key homogeneous contingency
SP-5581,Miami WH,Durham WH,2023-09-07 19:32:18,2023-10-04 23:12:14,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Networked contextually-based intranet
SP-7016,Miami WH,Atlanta WH,2023-09-23 06:52:35,2023-10-19 01:09:37,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Inverse bandwidth-monitored matrices
SP-9995,Nashville WH,Durham WH,2023-09-13 06:59:51,2023-10-07 01:58:20,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Implemented regional software
SP-1973,Atlanta WH,Durham WH,2023-09-03 15:12:38,2023-10-06 14:57:11,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Exclusive cohesive interface
SP-9947,New Orleans WH,Miami WH,2023-09-02 02:30:57,2023-10-04 01:02:53,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Advanced needs-based parallelism
SP-2805,Durham WH,Miami WH,2023-09-28 02:29:45,2023-10-07 11:31:41,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Streamlined impactful leverage
SP-2434,New Orleans WH,Miami WH,2023-09-25 15:10:13,2023-10-15 02:27:27,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Virtual optimizing functionalities
SP-5220,Nashville WH,New Orleans WH,2023-09-05 14:01:29,2023-10-10 19:37:08,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Pre-emptive composite knowledge base
SP-7986,New Orleans WH,Detroit WH,2023-09-26 15:54:51,2023-10-21 20:23:28,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Open-architected high-level info-mediaries
SP-0441,New Orleans WH,New Orleans WH,2023-09-15 11:42:01,2023-10-12 17:47:37,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Down-sized next generation time-frame
SP-6338,Atlanta WH,Atlanta WH,2023-09-24 11:59:49,2023-10-24 10:29:23,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Realigned actuating orchestration
SP-1212,Miami WH,Chicago WH,2023-09-25 01:26:26,2023-10-18 06:26:45,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Multi-lateral incremental infrastructure
SP-7408,Miami WH,Durham WH,2023-09-03 04:24:10,2023-10-29 05:00:46,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Distributed web-enabled superstructure
SP-8906,Miami WH,New Orleans WH,2023-09-02 01:52:38,2023-10-16 04:15:16,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Triple-buffered solution-oriented alliance
SP-1980,Miami WH,New Orleans WH,2023-09-24 23:32:47,2023-10-08 16:35:03,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Extended optimizing access
SP-1967,Nashville WH,Durham WH,2023-09-27 22:41:09,2023-10-20 23:36:23,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Exclusive next generation array
SP-1019,Nashville WH,Nashville WH,2023-09-13 03:08:06,2023-10-04 21:41:58,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Expanded hybrid customer loyalty
SP-3637,Chicago WH,Nashville WH,2023-09-23 03:30:46,2023-10-18 18:42:55,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Quality-focused zero defect superstructure
SP-9706,Detroit WH,Atlanta WH,2023-09-23 17:43:31,2023-10-23 04:11:05,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Future-proofed real-time support
SP-2020,Durham WH,Atlanta WH,2023-09-25 03:50:23,2023-10-17 10:07:40,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Grass-roots encompassing conglomeration
SP-6575,Atlanta WH,Durham WH,2023-09-16 23:56:08,2023-10-05 10:01:52,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Integrated multi-state focus group
SP-3121,Miami WH,Atlanta WH,2023-09-28 08:48:05,2023-10-03 04:26:07,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Multi-channelled content-based knowledge user
SP-7519,Atlanta WH,Chicago WH,2023-09-27 14:37:00,2023-10-28 03:10:18,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Multi-layered actuating matrix
SP-3175,Detroit WH,Miami WH,2023-09-28 07:43:49,2023-10-23 22:06:04,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Cross-platform optimizing emulation
SP-4057,Durham WH,Chicago WH,2023-09-21 06:02:05,2023-10-05 20:05:02,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,User-centric methodical monitoring
SP-0112,Detroit WH,Nashville WH,2023-09-26 09:45:54,2023-10-25 04:36:19,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Pre-emptive system-worthy structure
SP-8953,Durham WH,Atlanta WH,2023-09-12 07:23:01,2023-10-12 16:35:05,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Persistent multi-state middleware
SP-8937,Detroit WH,Chicago WH,2023-09-17 22:12:20,2023-10-06 01:33:55,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Digitized bi-directional toolset
SP-0750,Detroit WH,Durham WH,2023-09-23 22:39:49,2023-10-18 03:10:11,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Configurable national framework
SP-6471,Chicago WH,Chicago WH,2023-09-13 18:57:44,2023-10-16 05:15:42,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Virtual exuding implementation
SP-6779,Atlanta WH,New Orleans WH,2023-09-18 09:28:39,2023-10-28 23:17:57,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Future-proofed foreground budgetary management
SP-5763,New Orleans WH,New Orleans WH,2023-09-24 10:16:48,2023-10-25 20:59:29,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Ergonomic multi-tasking instruction set
SP-7802,New Orleans WH,Miami WH,2023-09-01 22:12:30,2023-10-25 19:30:09,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Persistent 4th generation service-desk
SP-1285,New Orleans WH,Detroit WH,2023-09-11 19:16:48,2023-10-05 20:35:12,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Exclusive national conglomeration
SP-4309,Miami WH,Atlanta WH,2023-09-16 11:45:41,2023-10-19 06:14:34,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Object-based fresh-thinking conglomeration
SP-4781,Chicago WH,Miami WH,2023-09-03 09:09:11,2023-10-16 17:57:43,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Automated interactive open architecture
SP-0707,Nashville WH,Atlanta WH,2023-09-22 05:33:09,2023-10-29 01:51:16,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Compatible fresh-thinking flexibility
SP-7079,Atlanta WH,Nashville WH,2023-09-29 03:06:25,2023-10-19 13:02:22,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Organized 6th generation knowledge user
SP-7557,Nashville WH,Durham WH,2023-09-06 03:24:49,2023-10-19 15:47:57,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Balanced intangible moratorium
SP-0170,Durham WH,Nashville WH,2023-09-21 16:29:01,2023-10-20 23:35:29,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,De-engineered mission-critical adapter
SP-9652,New Orleans WH,Durham WH,2023-09-14 18:25:03,2023-10-05 05:24:32,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Universal user-facing pricing structure
SP-7613,Atlanta WH,Atlanta WH,2023-09-18 13:52:18,2023-10-29 07:21:09,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Exclusive systematic firmware
SP-7714,Detroit WH,Miami WH,2023-09-11 05:06:18,2023-10-25 07:57:38,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,De-engineered national capacity
SP-3183,Miami WH,Miami WH,2023-09-22 21:20:13,2023-10-18 20:01:12,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Object-based motivating core
SP-2845,Miami WH,Atlanta WH,2023-09-22 20:28:17,2023-10-13 18:32:34,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Virtual multi-state superstructure
SP-8588,Nashville WH,Nashville WH,2023-09-29 20:02:31,2023-10-29 11:00:08,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Cross-platform asynchronous access
SP-0884,Detroit WH,Miami WH,2023-09-28 07:24:23,2023-10-05 07:04:17,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Networked system-worthy capability
SP-1120,Chicago WH,New Orleans WH,2023-09-24 19:03:23,2023-10-15 16:52:04,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Decentralized grid-enabled complexity
SP-6168,Chicago WH,New Orleans WH,2023-09-10 01:26:51,2023-10-25 15:05:54,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Streamlined incremental array
SP-5868,Miami WH,Detroit WH,2023-09-27 10:12:58,2023-10-18 20:19:18,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Versatile motivating software
SP-4435,Nashville WH,New Orleans WH,2023-09-08 04:10:45,2023-10-19 22:46:28,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Seamless bi-directional alliance
SP-4615,Atlanta WH,Atlanta WH,2023-09-18 07:59:43,2023-10-25 11:40:41,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Reactive coherent approach
SP-3431,New Orleans WH,Detroit WH,2023-09-20 09:07:45,2023-10-24 06:40:50,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Monitored bottom-line frame
SP-8849,Durham WH,Detroit WH,2023-09-11 20:17:39,2023-10-25 01:52:04,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,De-engineered demand-driven budgetary management
SP-1385,Durham WH,Miami WH,2023-09-14 23:22:50,2023-10-04 17:32:43,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Universal 6th generation definition
SP-8622,Atlanta WH,Chicago WH,2023-09-20 09:21:24,2023-10-22 20:54:37,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Upgradable uniform hub
SP-8011,Miami WH,Detroit WH,2023-09-11 18:28:11,2023-10-21 15:05:57,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Reduced national leverage
SP-4312,New Orleans WH,Detroit WH,2023-09-27 11:31:09,2023-10-25 02:04:30,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Function-based responsive benchmark
SP-8129,Detroit WH,Chicago WH,2023-09-21 09:52:21,2023-10-19 04:12:40,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Fully-configurable asynchronous access
SP-3029,Nashville WH,Atlanta WH,2023-09-10 13:35:19,2023-10-16 05:28:21,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Advanced clear-thinking algorithm
SP-1198,Detroit WH,Atlanta WH,2023-09-16 09:27:43,2023-10-01 14:38:40,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Focused needs-based help-desk
SP-2876,Detroit WH,Durham WH,2023-09-07 15:52:03,2023-10-19 23:37:26,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Cloned user-facing instruction set
SP-8320,Durham WH,Chicago WH,2023-09-01 15:59:58,2023-10-29 14:14:08,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Balanced mobile pricing structure
SP-0547,Durham WH,Durham WH,2023-09-27 03:39:26,2023-10-13 07:53:10,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Managed content-based service-desk
SP-8560,Nashville WH,Detroit WH,2023-09-29 17:43:03,2023-10-13 17:21:15,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,User-friendly background protocol
SP-4684,Atlanta WH,Detroit WH,2023-09-26 18:48:50,2023-10-02 18:01:44,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Enhanced needs-based info-mediaries
SP-2027,Durham WH,New Orleans WH,2023-09-05 00:19:42,2023-10-19 20:33:30,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Re-engineered grid-enabled capacity
SP-0027,Durham WH,Nashville WH,2023-09-24 16:27:57,2023-10-11 20:58:48,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Multi-tiered discrete time-frame
SP-5415,Miami WH,Atlanta WH,2023-09-07 11:31:29,2023-10-09 02:27:55,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Reactive didactic synergy
SP-2809,Miami WH,Nashville WH,2023-09-14 12:48:37,2023-10-23 12:57:01,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Customer-focused eco-centric Graphic Interface
SP-9105,Chicago WH,New Orleans WH,2023-09-01 15:04:45,2023-10-22 07:18:56,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Configurable local projection
SP-3145,Chicago WH,Chicago WH,2023-09-21 19:21:44,2023-10-13 04:07:20,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Multi-layered needs-based budgetary management
