ShipmentID,TemperatureID,DateTimeStemp,Temperature,Humidity,TemperatureUnit,Source
SP-4679,331,2022-05-24 13:16:53,-44.05,71.57,Celsius,Mobile App
SP-2392,332,2022-11-10 10:55:51,23.08,87.1,Fahrenheit,IoT Device
SP-9826,333,2022-08-31 13:06:20,27.15,2.24,Fahrenheit,Mobile App
SP-1140,334,2022-07-15 22:41:39,35.12,25.45,Celsius,IoT Device
SP-1389,335,2022-05-05 00:11:41,11.36,8.22,Fahrenheit,Mobile App
SP-5774,336,2022-03-07 23:05:06,-47.65,14.88,Fahrenheit,IoT Device
SP-9830,337,2022-07-22 19:04:12,-13.7,94.4,Fahrenheit,IoT Device
SP-7794,338,2022-11-11 04:55:36,28.59,28.84,Fahrenheit,Weather Station
SP-2824,339,2022-09-12 18:02:59,-14.6,30.8,Celsius,Weather Station
SP-4353,340,2022-11-05 22:02:36,49.26,41.97,Fahrenheit,IoT Device
SP-4798,341,2022-12-16 19:20:11,-28.4,17.86,Celsius,Weather Station
SP-3951,342,2022-10-25 06:55:07,36.67,16.83,Celsius,Mobile App
SP-1950,343,2022-07-04 05:15:34,39.65,53.6,Celsius,IoT Device
SP-4306,344,2022-11-20 09:09:48,-25.78,43.22,Fahrenheit,Weather Station
SP-2193,345,2022-05-27 01:19:30,-11.17,6.54,Celsius,Weather Station
SP-6774,346,2022-08-09 22:50:42,13.78,43.38,Fahrenheit,IoT Device
SP-5691,347,2022-02-27 09:35:00,11.65,72.07,Celsius,Weather Station
SP-3854,348,2022-03-25 12:10:27,-3.22,82.83,Fahrenheit,IoT Device
SP-5061,349,2022-12-13 00:09:12,-41.85,14.67,Fahrenheit,IoT Device
SP-6676,350,2022-12-07 21:12:32,-6.72,32.18,Celsius,Mobile App
SP-6224,351,2022-09-20 13:15:30,11.38,46.59,Fahrenheit,Mobile App
SP-5532,352,2022-11-02 02:12:17,-18.04,19.91,Fahrenheit,IoT Device
SP-3965,353,2022-12-07 08:41:33,36.11,77.0,Fahrenheit,Weather Station
SP-9804,354,2022-02-10 16:11:58,22.57,21.03,Fahrenheit,Mobile App
SP-0787,355,2022-08-02 10:50:59,-7.98,68.9,Celsius,IoT Device
SP-2922,356,2022-09-28 17:45:25,16.84,8.48,Fahrenheit,Weather Station
SP-3223,357,2022-01-26 05:03:05,25.45,92.14,Fahrenheit,Weather Station
SP-0196,358,2022-08-06 13:35:18,-1.72,97.21,Fahrenheit,IoT Device
SP-8073,359,2022-12-27 08:20:36,6.43,40.99,Celsius,Weather Station
SP-4219,360,2022-12-11 18:18:16,-5.73,73.22,Celsius,Weather Station
SP-4336,361,2022-12-12 09:41:35,32.67,39.2,Fahrenheit,Mobile App
SP-8758,362,2022-08-19 06:34:46,27.85,24.37,Celsius,IoT Device
SP-3857,363,2022-08-15 17:56:33,-0.04,98.59,Celsius,IoT Device
SP-7357,364,2022-02-27 19:02:20,3.82,28.4,Celsius,Mobile App
SP-2645,365,2022-12-17 00:52:56,21.99,60.01,Celsius,Weather Station
SP-8796,366,2022-08-23 20:21:44,29.29,35.87,Celsius,Mobile App
SP-2544,367,2022-02-28 09:40:50,-6.78,87.67,Celsius,Mobile App
SP-6746,368,2022-04-07 22:51:51,5.71,72.4,Fahrenheit,Mobile App
SP-7462,369,2022-11-30 09:18:49,42.42,21.53,Celsius,Weather Station
SP-6676,370,2022-02-13 17:06:47,-21.0,38.1,Fahrenheit,IoT Device
SP-6857,371,2022-06-18 04:10:23,45.77,49.85,Fahrenheit,Weather Station
SP-3230,372,2022-01-02 08:05:37,-6.3,58.04,Fahrenheit,Weather Station
SP-4036,373,2022-02-18 03:58:08,21.07,78.74,Celsius,IoT Device
SP-0727,374,2022-11-09 21:10:02,-30.45,83.44,Fahrenheit,Mobile App
SP-7368,375,2022-04-10 23:49:50,-23.63,91.53,Fahrenheit,Mobile App
SP-6793,376,2022-03-02 15:12:05,2.15,17.16,Fahrenheit,Weather Station
SP-5269,377,2022-05-30 13:39:37,40.37,20.3,Fahrenheit,Mobile App
SP-1708,378,2022-09-27 17:14:04,48.55,31.73,Celsius,IoT Device
SP-1212,379,2022-06-02 08:40:44,36.14,69.09,Celsius,Mobile App
SP-1835,380,2022-05-13 19:48:38,48.02,22.29,Fahrenheit,Weather Station
SP-9237,381,2022-10-29 21:54:05,46.73,93.6,Fahrenheit,Mobile App
SP-8190,382,2022-07-14 09:32:04,-40.72,70.42,Celsius,Weather Station
SP-4357,383,2022-04-16 09:03:55,-37.54,85.61,Fahrenheit,IoT Device
SP-2711,384,2022-07-31 17:49:44,-11.69,66.6,Celsius,Mobile App
SP-3515,385,2022-10-05 19:23:34,41.49,37.4,Fahrenheit,IoT Device
SP-3907,386,2022-01-31 05:26:43,5.61,51.53,Celsius,Mobile App
SP-0653,387,2022-10-03 19:23:46,-33.17,60.17,Celsius,Mobile App
SP-0373,388,2022-09-25 17:20:53,-30.05,50.39,Fahrenheit,IoT Device
SP-7574,389,2022-08-28 03:28:28,15.44,97.68,Fahrenheit,Mobile App
SP-3610,390,2022-08-20 11:33:19,32.38,64.66,Fahrenheit,IoT Device
SP-5413,391,2022-09-03 10:45:07,-6.55,80.79,Fahrenheit,IoT Device
SP-8922,392,2022-06-10 17:14:39,17.35,92.86,Celsius,IoT Device
SP-8232,393,2022-08-16 06:59:53,4.99,95.21,Celsius,IoT Device
SP-9096,394,2022-09-29 00:00:14,42.54,90.31,Celsius,Mobile App
SP-2778,395,2022-07-24 06:36:10,37.59,20.68,Celsius,Weather Station
SP-8544,396,2022-03-30 00:00:02,35.65,5.08,Celsius,IoT Device
SP-3938,397,2022-10-18 05:03:26,47.25,57.63,Fahrenheit,Mobile App
SP-0492,398,2022-12-28 06:20:13,-31.39,84.49,Fahrenheit,Mobile App
SP-5607,399,2022-06-13 02:32:54,11.17,12.03,Celsius,Mobile App
SP-4497,400,2022-03-20 01:31:18,37.64,50.26,Celsius,IoT Device
SP-2789,401,2022-10-14 01:21:37,-8.59,29.01,Fahrenheit,Mobile App
SP-1993,402,2022-07-05 14:24:06,7.54,21.89,Fahrenheit,Mobile App
SP-0874,403,2022-02-18 09:51:20,-32.24,25.86,Celsius,IoT Device
SP-6837,404,2022-02-09 15:49:04,43.53,18.61,Celsius,Weather Station
SP-6214,405,2022-08-29 07:24:09,12.56,61.57,Fahrenheit,Weather Station
SP-6185,406,2022-04-15 03:10:56,17.68,49.75,Fahrenheit,Mobile App
SP-4054,407,2022-02-16 17:26:31,-14.85,41.38,Fahrenheit,IoT Device
SP-9601,408,2022-12-22 18:27:45,-11.17,28.6,Fahrenheit,Weather Station
SP-4018,409,2022-03-21 18:56:58,-32.76,20.74,Fahrenheit,Weather Station
SP-8991,410,2022-09-24 14:12:17,20.91,31.73,Celsius,Mobile App
SP-9076,411,2022-02-17 17:07:53,10.28,91.49,Celsius,Mobile App
SP-0606,412,2022-01-01 02:58:12,-16.59,50.95,Fahrenheit,Weather Station
SP-8058,413,2022-06-18 05:20:37,-3.29,27.12,Fahrenheit,Mobile App
SP-4653,414,2022-09-22 07:03:32,-36.44,37.7,Celsius,IoT Device
SP-8552,415,2022-05-21 09:54:18,-0.02,70.02,Fahrenheit,Mobile App
SP-1560,416,2022-06-14 16:19:56,25.3,49.36,Celsius,Weather Station
SP-1820,417,2022-05-08 15:44:37,9.7,79.15,Celsius,Mobile App
SP-4506,418,2022-10-02 22:32:09,0.59,84.3,Celsius,Mobile App
SP-1974,419,2022-07-19 11:56:56,48.18,13.68,Celsius,Mobile App
SP-1413,420,2022-10-22 14:10:14,20.15,44.03,Celsius,Weather Station
SP-4395,421,2022-06-24 06:56:07,42.93,27.3,Celsius,Mobile App
SP-5438,422,2022-06-13 14:16:38,1.71,88.26,Celsius,IoT Device
SP-8435,423,2022-07-28 00:40:33,-9.5,68.43,Fahrenheit,IoT Device
SP-5053,424,2022-10-28 02:44:20,8.34,63.56,Fahrenheit,Weather Station
SP-5908,425,2022-12-10 20:54:06,29.1,19.8,Fahrenheit,Weather Station
SP-9832,426,2022-01-07 20:22:54,-24.38,3.73,Celsius,Mobile App
SP-1564,427,2022-02-18 09:41:42,26.51,8.0,Celsius,Mobile App
SP-0395,428,2022-10-04 22:06:43,-37.88,68.84,Fahrenheit,Mobile App
SP-1641,429,2022-02-16 01:59:19,-4.72,84.12,Celsius,Mobile App
SP-8839,430,2022-10-06 22:24:30,-48.33,97.97,Fahrenheit,Weather Station
SP-3585,431,2022-01-17 06:38:02,13.43,13.43,Celsius,Mobile App
SP-5101,432,2022-06-20 02:40:19,39.43,19.6,Fahrenheit,Mobile App
SP-9059,433,2022-01-04 02:29:02,-13.19,3.06,Fahrenheit,Mobile App
SP-7267,434,2022-12-10 11:11:21,7.86,49.47,Celsius,IoT Device
SP-8318,435,2022-11-23 17:03:10,18.61,50.87,Celsius,IoT Device
SP-6760,436,2022-09-26 00:51:48,15.9,11.08,Fahrenheit,IoT Device
SP-5439,437,2022-12-18 15:14:56,32.96,5.9,Fahrenheit,Weather Station
SP-1198,438,2022-03-07 15:10:58,1.22,51.14,Fahrenheit,Weather Station
SP-4184,439,2022-09-17 13:44:01,-49.82,76.54,Celsius,Mobile App
SP-1794,440,2022-10-19 18:16:33,-36.47,60.0,Fahrenheit,IoT Device
SP-1918,441,2022-03-16 13:29:40,-7.04,92.73,Fahrenheit,Weather Station
SP-6869,442,2022-06-07 14:56:04,-11.55,5.83,Celsius,Mobile App
SP-7918,443,2022-05-23 04:37:21,-43.84,75.57,Celsius,IoT Device
SP-2361,444,2022-06-04 13:42:37,14.05,1.58,Celsius,IoT Device
SP-9174,445,2022-12-22 06:17:39,12.9,80.71,Celsius,Mobile App
SP-4573,446,2022-02-11 10:09:30,29.81,79.43,Fahrenheit,Weather Station
SP-7881,447,2022-11-22 16:55:43,-32.76,70.23,Fahrenheit,Mobile App
SP-3753,448,2022-06-27 13:43:21,43.47,23.17,Celsius,Weather Station
SP-0582,449,2022-03-08 21:25:51,-24.97,44.7,Fahrenheit,Weather Station
SP-5372,450,2022-12-03 18:53:16,-46.48,45.11,Celsius,IoT Device
SP-5253,451,2022-07-04 04:40:10,-30.48,27.21,Fahrenheit,IoT Device
SP-9998,452,2022-08-03 15:55:57,-21.84,63.34,Celsius,Mobile App
SP-4303,453,2022-06-30 22:48:35,-29.52,29.4,Fahrenheit,IoT Device
SP-4060,454,2022-07-26 12:07:13,39.39,85.77,Fahrenheit,IoT Device
SP-2274,455,2022-04-22 01:40:37,41.98,50.61,Fahrenheit,IoT Device
SP-8034,456,2022-07-30 19:50:04,-15.89,67.67,Celsius,Mobile App
SP-0929,457,2022-06-13 07:31:38,-27.26,34.86,Fahrenheit,Weather Station
SP-1734,458,2022-04-19 06:58:50,13.4,29.52,Fahrenheit,Weather Station
SP-4846,459,2022-12-28 11:36:45,-25.0,70.02,Fahrenheit,IoT Device
SP-0332,460,2022-12-16 10:50:39,20.96,95.82,Celsius,Mobile App
SP-0652,461,2022-08-09 18:58:57,49.79,55.07,Fahrenheit,Mobile App
SP-9905,462,2022-08-28 09:43:47,-13.45,81.25,Fahrenheit,Mobile App
SP-2043,463,2022-07-11 04:54:52,0.27,14.99,Fahrenheit,IoT Device
SP-4164,464,2022-05-01 04:54:07,-41.26,10.71,Fahrenheit,Mobile App
SP-8190,465,2022-06-26 21:01:29,-14.54,38.65,Fahrenheit,Weather Station
SP-6121,466,2022-05-10 05:34:17,-29.99,56.49,Fahrenheit,IoT Device
SP-6113,467,2022-08-18 21:52:51,-5.24,77.11,Celsius,Mobile App
SP-6363,468,2022-06-11 20:25:20,-47.51,45.18,Celsius,IoT Device
SP-3694,469,2022-11-02 14:09:23,34.55,32.3,Fahrenheit,IoT Device
SP-3005,470,2022-12-21 11:00:17,39.43,88.28,Celsius,Weather Station
SP-6600,471,2022-04-15 00:14:44,-17.4,89.66,Celsius,Weather Station
SP-0319,472,2022-11-08 08:08:29,31.12,24.11,Celsius,Mobile App
SP-3559,473,2022-05-14 09:17:29,-29.99,83.62,Fahrenheit,Mobile App
SP-9229,474,2022-06-12 20:10:02,-26.26,76.29,Fahrenheit,IoT Device
SP-3377,475,2022-12-15 22:22:07,6.61,38.15,Celsius,Weather Station
SP-6344,476,2022-02-21 17:14:09,-28.96,17.98,Celsius,IoT Device
SP-5552,477,2022-07-02 01:22:18,14.61,74.35,Celsius,IoT Device
SP-1277,478,2022-01-14 16:02:41,-1.63,66.65,Fahrenheit,Mobile App
SP-9765,479,2022-11-30 23:24:20,-27.34,55.14,Fahrenheit,IoT Device
SP-6488,480,2022-08-03 16:40:01,-17.64,78.39,Fahrenheit,Mobile App
SP-8369,481,2022-03-16 00:13:03,-9.11,26.5,Fahrenheit,IoT Device
SP-8624,482,2022-04-11 19:14:33,31.81,17.93,Celsius,IoT Device
SP-6304,483,2022-05-26 15:08:39,-0.11,37.84,Fahrenheit,IoT Device
SP-1349,484,2022-08-05 03:42:39,35.91,74.73,Celsius,Mobile App
SP-0197,485,2022-03-18 01:26:53,-40.93,23.95,Fahrenheit,Mobile App
SP-5296,486,2022-10-29 14:45:10,-27.2,85.87,Celsius,Mobile App
SP-2136,487,2022-05-14 16:57:08,-43.73,56.56,Celsius,Mobile App
SP-2950,488,2022-10-04 18:12:19,41.44,4.62,Fahrenheit,Weather Station
SP-9777,489,2022-11-25 20:34:38,43.23,79.66,Fahrenheit,Mobile App
SP-9894,490,2022-07-31 17:15:31,-15.62,67.42,Celsius,Weather Station
SP-2644,491,2022-11-18 15:53:01,23.44,46.98,Celsius,IoT Device
SP-1235,492,2022-05-13 23:11:04,37.0,42.31,Celsius,Weather Station
SP-3326,493,2022-08-27 03:53:09,-14.43,20.5,Fahrenheit,Weather Station
SP-1195,494,2022-06-19 12:50:32,-37.8,15.98,Fahrenheit,Weather Station
SP-9911,495,2022-09-27 20:49:08,46.87,78.48,Fahrenheit,IoT Device
SP-3741,496,2022-09-21 18:45:36,4.0,88.49,Fahrenheit,Mobile App
SP-9683,497,2022-06-26 00:39:26,28.74,80.17,Celsius,Weather Station
SP-2285,498,2022-02-28 19:33:50,-9.67,42.65,Celsius,Weather Station
SP-0326,499,2022-06-17 17:30:48,6.89,78.26,Fahrenheit,Mobile App
SP-1951,500,2022-10-09 01:48:45,15.8,44.15,Fahrenheit,Mobile App
SP-6400,501,2022-10-14 01:03:21,-35.18,27.16,Celsius,Mobile App
SP-5032,502,2022-03-21 11:38:27,-26.29,36.93,Celsius,Weather Station
SP-7377,503,2022-03-21 09:44:58,41.47,15.65,Fahrenheit,Mobile App
SP-5509,504,2022-07-28 19:41:03,13.86,83.39,Celsius,Weather Station
SP-3705,505,2022-06-24 22:19:59,39.36,49.67,Celsius,Mobile App
SP-7453,506,2022-01-24 00:53:27,24.87,7.24,Celsius,Weather Station
SP-5947,507,2022-11-03 03:04:14,-3.97,30.9,Celsius,IoT Device
SP-1924,508,2022-02-11 21:43:12,0.07,56.44,Fahrenheit,Mobile App
SP-6101,509,2022-05-16 12:44:25,-48.13,81.06,Fahrenheit,Mobile App
SP-9741,510,2022-11-21 08:12:29,32.06,93.06,Celsius,Weather Station
SP-1052,511,2022-09-05 12:07:40,-40.03,33.43,Fahrenheit,Mobile App
SP-9842,512,2022-03-01 22:19:26,39.98,70.51,Fahrenheit,IoT Device
SP-0369,513,2022-10-05 06:10:52,4.67,29.39,Fahrenheit,Mobile App
SP-7742,514,2022-01-24 19:37:17,-12.82,60.56,Celsius,Weather Station
SP-3550,515,2022-11-04 10:53:40,2.83,86.64,Fahrenheit,Mobile App
SP-1163,516,2022-05-18 17:49:33,-23.08,92.45,Celsius,Mobile App
SP-5373,517,2022-07-22 13:28:38,16.58,93.97,Fahrenheit,Weather Station
SP-8865,518,2022-04-20 11:54:43,19.06,4.21,Celsius,Weather Station
SP-5987,519,2022-11-25 02:14:56,-10.98,63.29,Fahrenheit,IoT Device
SP-4143,520,2022-06-08 17:24:47,-47.58,90.94,Celsius,Weather Station
SP-7375,521,2022-11-12 13:33:43,21.52,64.01,Fahrenheit,Mobile App
SP-4544,522,2022-10-01 05:58:41,-39.31,45.29,Celsius,Mobile App
SP-6144,523,2022-09-14 08:48:28,-42.54,0.4,Celsius,Weather Station
SP-2873,524,2022-04-02 06:00:54,32.77,71.47,Celsius,Weather Station
SP-2939,525,2022-05-26 10:17:02,-33.88,54.93,Celsius,IoT Device
SP-1570,526,2022-12-29 15:10:04,-30.26,88.98,Fahrenheit,Weather Station
SP-7267,527,2022-08-28 14:46:18,42.32,15.1,Fahrenheit,IoT Device
SP-0900,528,2022-10-23 11:53:39,7.25,81.93,Celsius,Weather Station
SP-8743,529,2022-10-24 20:31:12,-2.01,1.88,Fahrenheit,Mobile App
SP-4240,530,2022-11-13 10:58:27,23.63,37.09,Fahrenheit,IoT Device
SP-3355,531,2022-01-27 05:30:32,16.5,85.75,Fahrenheit,Weather Station
SP-7919,532,2022-07-04 21:26:32,-1.22,6.81,Celsius,Weather Station
SP-7698,533,2022-01-04 02:32:00,12.63,11.07,Celsius,Mobile App
SP-3565,534,2022-05-03 04:43:44,38.79,58.37,Celsius,IoT Device
SP-7993,535,2022-03-02 20:52:38,0.42,66.27,Celsius,Mobile App
SP-8940,536,2022-08-23 00:18:29,12.04,88.65,Celsius,Mobile App
SP-6960,537,2022-01-10 03:57:54,-28.96,81.86,Fahrenheit,Weather Station
SP-1851,538,2022-05-07 02:22:28,-16.54,31.88,Celsius,Mobile App
SP-9957,539,2022-08-08 14:05:33,49.48,55.18,Celsius,Weather Station
SP-9570,540,2022-04-05 13:45:26,-40.42,59.88,Fahrenheit,Weather Station
SP-3467,541,2022-09-08 15:28:37,-12.67,86.27,Celsius,Weather Station
SP-1431,542,2022-01-08 09:27:18,21.39,28.11,Fahrenheit,Weather Station
SP-9686,543,2022-11-25 22:33:14,37.57,62.02,Fahrenheit,IoT Device
SP-6432,544,2022-07-22 09:46:51,15.47,99.07,Fahrenheit,Mobile App
SP-5521,545,2022-09-06 19:04:37,1.16,11.88,Celsius,IoT Device
SP-4548,546,2022-08-29 01:48:26,-33.81,28.81,Celsius,IoT Device
SP-0794,547,2022-09-19 17:09:15,-21.64,14.69,Fahrenheit,Weather Station
SP-1514,548,2022-10-14 07:19:14,42.87,80.77,Celsius,Weather Station
SP-8064,549,2022-11-08 02:58:58,41.6,17.55,Fahrenheit,Weather Station
SP-9464,550,2022-06-01 00:11:45,-15.11,16.88,Celsius,Mobile App
SP-2322,551,2022-12-18 07:52:06,-28.05,85.68,Celsius,Mobile App
SP-5345,552,2022-09-19 07:16:27,-37.04,65.05,Fahrenheit,IoT Device
SP-9743,553,2022-09-14 15:57:55,-47.65,99.11,Fahrenheit,IoT Device
SP-2395,554,2022-09-05 19:56:46,40.52,82.67,Celsius,IoT Device
SP-2193,555,2022-03-07 14:37:42,-46.7,54.23,Celsius,Mobile App
SP-9200,556,2022-10-05 19:26:03,-40.39,13.02,Celsius,IoT Device
SP-9185,557,2022-11-16 13:03:12,40.35,31.29,Celsius,Mobile App
SP-3962,558,2022-03-09 17:00:16,-47.57,7.19,Celsius,IoT Device
SP-4737,559,2022-02-16 16:52:52,48.3,21.66,Fahrenheit,Weather Station
SP-7917,560,2022-11-24 10:27:40,-25.56,78.26,Celsius,Mobile App
SP-1705,561,2022-12-02 00:31:19,49.51,61.62,Fahrenheit,IoT Device
SP-2648,562,2022-10-26 17:42:35,13.92,22.37,Celsius,IoT Device
SP-5204,563,2022-11-24 13:27:36,23.83,26.36,Celsius,Weather Station
SP-7058,564,2022-01-28 22:34:21,-10.74,89.42,Celsius,Mobile App
SP-3961,565,2022-06-07 23:51:27,15.48,15.39,Fahrenheit,IoT Device
SP-0038,566,2022-02-19 12:26:58,34.01,72.54,Celsius,IoT Device
SP-9452,567,2022-01-02 23:13:39,-25.64,17.93,Fahrenheit,Weather Station
SP-2133,568,2022-06-29 06:25:28,45.16,85.55,Celsius,Weather Station
SP-9827,569,2022-12-04 18:55:47,-39.08,15.71,Celsius,IoT Device
SP-5062,570,2022-06-02 17:26:02,-36.78,40.75,Celsius,Mobile App
SP-6734,571,2022-07-30 12:33:09,1.3,98.04,Celsius,Weather Station
SP-6336,572,2022-12-12 02:56:17,-26.55,29.14,Celsius,IoT Device
SP-3971,573,2022-07-22 08:57:09,-14.77,28.92,Fahrenheit,IoT Device
SP-2330,574,2022-07-09 05:07:26,21.15,98.5,Celsius,IoT Device
SP-5731,575,2022-01-10 07:14:28,-28.71,90.77,Celsius,Mobile App
SP-2198,576,2022-08-06 05:45:14,-9.9,50.92,Fahrenheit,IoT Device
SP-4992,577,2022-01-14 09:49:04,38.86,86.38,Fahrenheit,Weather Station
SP-7652,578,2022-04-10 07:24:26,46.82,87.3,Celsius,Weather Station
SP-5741,579,2022-03-01 06:26:35,-35.08,99.34,Fahrenheit,Mobile App
SP-4409,580,2022-05-24 01:32:39,-16.68,56.69,Fahrenheit,Weather Station
SP-7386,581,2022-05-29 05:26:17,-38.87,8.96,Celsius,Mobile App
SP-8851,582,2022-01-27 09:04:02,-36.97,88.37,Fahrenheit,IoT Device
SP-4214,583,2022-04-27 16:18:06,0.82,59.77,Celsius,Mobile App
SP-9800,584,2022-09-18 19:49:51,47.82,63.64,Celsius,IoT Device
SP-1852,585,2022-01-09 04:44:37,13.79,71.4,Fahrenheit,IoT Device
SP-9270,586,2022-12-30 20:39:13,42.28,18.41,Celsius,IoT Device
SP-4812,587,2022-01-23 21:51:04,44.45,24.03,Fahrenheit,IoT Device
SP-7212,588,2022-06-09 07:29:47,-3.88,90.55,Celsius,Weather Station
SP-9214,589,2022-03-20 07:18:07,-13.97,62.94,Fahrenheit,Weather Station
SP-6913,590,2022-04-27 02:28:43,-16.53,31.97,Celsius,Weather Station
SP-8792,591,2022-05-12 15:13:57,-43.52,34.11,Celsius,IoT Device
SP-3558,592,2022-11-25 01:17:04,-20.02,30.54,Fahrenheit,IoT Device
SP-2715,593,2022-04-22 02:48:14,-27.22,20.94,Celsius,Weather Station
SP-3458,594,2022-09-13 16:58:58,42.59,42.4,Celsius,Mobile App
SP-6312,595,2022-11-11 04:43:53,33.16,45.32,Celsius,Mobile App
SP-9371,596,2022-01-06 08:58:30,44.27,12.8,Fahrenheit,Weather Station
SP-1117,597,2022-08-20 05:09:02,-20.85,96.18,Fahrenheit,Weather Station
SP-0389,598,2022-11-10 17:19:16,10.66,34.1,Celsius,Weather Station
SP-8354,599,2022-09-01 11:55:48,-28.9,78.56,Fahrenheit,Mobile App
SP-3829,600,2022-04-30 00:12:03,-16.48,40.84,Celsius,Mobile App
SP-5241,601,2022-09-25 17:37:00,38.48,42.63,Celsius,Mobile App
SP-0199,602,2022-04-20 23:16:28,-46.52,65.17,Fahrenheit,Mobile App
SP-0918,603,2022-12-23 21:03:35,9.9,40.01,Celsius,IoT Device
SP-9834,604,2022-08-06 14:33:35,-13.79,93.97,Celsius,IoT Device
SP-6317,605,2022-07-08 13:12:47,-18.12,23.68,Celsius,Mobile App
SP-6348,606,2022-02-05 17:48:38,-18.59,95.16,Fahrenheit,Weather Station
SP-7995,607,2022-09-04 18:04:30,10.17,3.25,Fahrenheit,Mobile App
SP-9216,608,2022-03-02 22:01:26,-9.64,7.9,Fahrenheit,IoT Device
SP-6572,609,2022-06-04 09:10:41,5.73,50.55,Fahrenheit,Mobile App
SP-7311,610,2022-11-15 06:49:05,-22.16,27.67,Fahrenheit,Mobile App
SP-1520,611,2022-01-29 10:02:32,34.2,22.0,Fahrenheit,Weather Station
SP-7886,612,2022-06-26 16:53:11,45.12,44.15,Celsius,IoT Device
SP-0391,613,2022-03-07 11:43:26,27.52,10.92,Fahrenheit,IoT Device
SP-5318,614,2022-10-02 21:47:40,26.95,16.18,Fahrenheit,Weather Station
SP-8427,615,2022-01-02 14:50:42,42.79,19.05,Celsius,IoT Device
SP-7902,616,2022-12-26 04:30:20,-33.37,22.8,Celsius,Mobile App
SP-2432,617,2022-10-06 08:49:31,42.17,91.05,Fahrenheit,Weather Station
SP-3381,618,2022-12-26 15:31:26,-9.21,33.08,Celsius,Weather Station
SP-0051,619,2022-11-24 20:52:26,-22.18,27.48,Celsius,IoT Device
SP-8539,620,2022-10-08 14:46:57,-43.75,60.23,Fahrenheit,IoT Device
SP-5699,621,2022-11-08 18:06:28,47.74,70.78,Celsius,Weather Station
SP-1596,622,2022-08-20 04:21:12,-29.79,87.57,Fahrenheit,Mobile App
SP-9390,623,2022-08-30 14:31:12,44.36,33.46,Fahrenheit,Weather Station
SP-5246,624,2022-11-19 05:46:41,3.59,51.8,Celsius,Mobile App
SP-3928,625,2022-05-13 09:20:44,-40.99,3.69,Celsius,IoT Device
SP-7843,626,2022-09-11 00:52:02,-13.29,34.7,Fahrenheit,Mobile App
SP-3591,627,2022-01-06 20:55:42,-3.06,39.96,Fahrenheit,Weather Station
SP-1658,628,2022-07-27 19:19:34,-1.17,92.67,Celsius,Mobile App
SP-9425,629,2022-11-21 10:33:01,-3.36,23.49,Celsius,IoT Device
SP-9759,630,2022-02-11 10:23:19,49.24,42.97,Celsius,Mobile App
SP-5941,631,2022-02-09 19:54:18,32.57,34.56,Fahrenheit,Weather Station
SP-8444,632,2022-12-23 00:14:39,-21.14,80.34,Celsius,Weather Station
SP-3269,633,2022-01-02 14:55:05,-36.14,41.43,Fahrenheit,Weather Station
SP-6558,634,2022-07-18 20:40:17,-30.23,11.36,Fahrenheit,Mobile App
SP-4126,635,2022-05-24 16:54:02,-11.17,50.87,Celsius,Mobile App
SP-4258,636,2022-04-20 23:50:46,9.33,23.08,Fahrenheit,Mobile App
SP-0743,637,2022-06-23 17:56:48,-15.34,13.4,Fahrenheit,IoT Device
SP-4538,638,2022-07-02 17:29:13,-42.7,68.52,Fahrenheit,IoT Device
SP-0196,639,2022-01-08 17:14:42,-22.38,29.07,Celsius,Weather Station
SP-8807,640,2022-08-24 00:42:37,-17.92,77.31,Fahrenheit,IoT Device
SP-0956,641,2022-12-03 20:29:23,12.56,11.89,Fahrenheit,IoT Device
SP-3211,642,2022-05-25 09:17:07,38.55,67.32,Fahrenheit,IoT Device
SP-6668,643,2022-11-26 11:02:24,-28.41,76.24,Fahrenheit,Weather Station
SP-7344,644,2022-12-09 08:41:10,-2.27,17.73,Fahrenheit,Mobile App
SP-6812,645,2022-06-06 12:50:37,12.81,3.59,Fahrenheit,Mobile App
SP-7601,646,2022-09-07 14:46:28,-23.37,64.4,Celsius,Mobile App
SP-8463,647,2022-04-18 23:00:50,-40.8,16.25,Celsius,Mobile App
SP-9975,648,2022-07-03 01:45:07,11.42,33.63,Celsius,IoT Device
SP-7068,649,2022-04-13 20:29:17,-46.86,22.37,Fahrenheit,Mobile App
SP-6681,650,2022-01-13 02:29:06,-34.26,97.22,Fahrenheit,Mobile App
SP-3081,651,2022-03-15 00:51:13,-23.66,96.9,Fahrenheit,Mobile App
SP-0138,652,2022-06-21 09:30:37,-14.23,80.18,Fahrenheit,IoT Device
SP-8000,653,2022-01-01 05:13:06,-0.62,27.5,Fahrenheit,Mobile App
SP-7536,654,2022-04-29 23:56:35,13.92,15.99,Celsius,Mobile App
SP-5868,655,2022-01-31 19:44:32,-43.95,59.17,Fahrenheit,Mobile App
SP-8211,656,2022-11-20 22:04:58,46.92,23.54,Fahrenheit,Weather Station
SP-7236,657,2022-05-16 09:31:57,16.74,76.19,Celsius,Weather Station
SP-6010,658,2022-11-06 03:46:21,-12.34,54.52,Fahrenheit,Weather Station
SP-6484,659,2022-12-21 16:15:40,-24.15,50.88,Fahrenheit,IoT Device
SP-3669,660,2022-04-19 06:21:38,-17.29,41.01,Fahrenheit,Weather Station
SP-1091,661,2022-04-06 19:20:14,-46.47,72.97,Celsius,Weather Station
