ShipmentID,TemperatureID,DateTimeStemp,Temperature,Humidity,TemperatureUnit,Source
SP-3696,332,2022-06-01 14:54:22,35.52,3.88,Fahrenheit,Mobile App
SP-2877,333,2022-09-06 23:30:42,28.85,46.54,Fahrenheit,Mobile App
SP-0069,334,2022-02-13 06:50:35,-20.12,21.18,Celsius,IoT Device
SP-5569,335,2022-02-11 15:29:42,-8.03,18.92,Fahrenheit,Mobile App
SP-4136,336,2022-12-20 21:48:01,23.18,32.41,Celsius,Weather Station
SP-3524,337,2022-03-27 13:19:01,31.31,76.74,Fahrenheit,Mobile App
SP-9351,338,2022-07-24 14:41:11,27.03,62.6,Fahrenheit,Weather Station
SP-1543,339,2022-10-07 21:07:21,-8.94,5.07,Celsius,Mobile App
SP-4501,340,2022-08-22 01:10:14,-26.29,16.5,Fahrenheit,Weather Station
SP-0988,341,2022-03-26 19:47:11,-1.72,85.63,Fahrenheit,Mobile App
SP-1960,342,2022-08-18 05:19:01,14.3,4.2,Celsius,Mobile App
SP-4494,343,2022-04-04 18:16:20,-40.06,50.14,Celsius,IoT Device
SP-1565,344,2022-07-09 05:31:59,-28.41,37.69,Fahrenheit,IoT Device
SP-0896,345,2022-01-03 00:50:58,-45.3,42.69,Celsius,Mobile App
SP-7502,346,2022-02-06 17:30:54,-30.54,21.27,Celsius,IoT Device
SP-6015,347,2022-04-29 22:37:54,-8.22,68.12,Fahrenheit,Weather Station
SP-0267,348,2022-09-08 19:45:13,-43.31,57.23,Celsius,IoT Device
SP-5961,349,2022-10-01 15:00:47,-46.63,60.55,Celsius,Mobile App
SP-5565,350,2022-07-12 03:55:46,14.57,93.15,Celsius,IoT Device
SP-6063,351,2022-01-18 03:17:13,-2.03,63.09,Fahrenheit,IoT Device
SP-4264,352,2022-03-24 01:19:31,-8.85,52.67,Celsius,IoT Device
SP-5009,353,2022-10-10 03:32:08,-13.73,94.94,Fahrenheit,Weather Station
SP-6252,354,2022-03-28 07:56:27,-47.7,29.76,Fahrenheit,Weather Station
SP-0065,355,2022-10-31 00:22:57,-23.86,36.27,Celsius,IoT Device
SP-0317,356,2022-06-24 05:27:45,39.25,1.37,Celsius,IoT Device
SP-1187,357,2022-11-19 05:54:36,47.93,2.7,Fahrenheit,Mobile App
SP-4987,358,2022-10-05 15:02:38,27.48,35.81,Fahrenheit,Mobile App
SP-1931,359,2022-06-10 01:55:03,34.4,44.72,Celsius,Weather Station
SP-1671,360,2022-12-05 07:09:39,24.54,88.92,Celsius,IoT Device
SP-1758,361,2022-07-30 01:08:54,-24.5,3.57,Fahrenheit,Mobile App
SP-1255,362,2022-07-29 02:30:35,38.94,47.07,Fahrenheit,IoT Device
SP-8943,363,2022-08-10 00:05:42,-39.35,45.89,Fahrenheit,Weather Station
SP-8823,364,2022-11-16 16:20:08,4.86,53.65,Fahrenheit,Mobile App
SP-9951,365,2022-07-08 11:01:31,33.23,71.29,Celsius,Weather Station
SP-3811,366,2022-04-20 21:06:01,-42.34,92.2,Fahrenheit,Mobile App
SP-3919,367,2022-01-31 14:02:36,14.0,7.19,Fahrenheit,Weather Station
SP-1713,368,2022-10-05 04:11:11,-5.3,66.1,Fahrenheit,Weather Station
SP-8451,369,2022-04-15 17:21:39,-2.21,32.26,Celsius,Mobile App
SP-7150,370,2022-02-28 10:14:58,-7.23,17.39,Celsius,IoT Device
SP-9289,371,2022-01-11 00:31:28,-33.03,56.81,Fahrenheit,Weather Station
SP-9391,372,2022-11-04 05:08:39,-4.55,60.88,Fahrenheit,Mobile App
SP-1385,373,2022-09-26 07:46:00,-23.65,68.28,Celsius,Weather Station
SP-2594,374,2022-11-29 15:30:07,40.17,25.44,Celsius,IoT Device
SP-3145,375,2022-12-04 11:05:00,35.89,44.84,Fahrenheit,Mobile App
SP-3211,376,2022-12-26 12:07:17,0.95,56.39,Celsius,Mobile App
SP-1137,377,2022-12-06 03:06:04,-35.99,40.73,Fahrenheit,Weather Station
SP-4615,378,2022-03-27 21:00:45,5.17,5.8,Celsius,Weather Station
SP-7233,379,2022-08-25 00:31:01,-2.28,74.27,Celsius,Weather Station
SP-5627,380,2022-12-23 13:59:12,26.26,31.25,Fahrenheit,IoT Device
SP-0633,381,2022-12-09 02:50:16,-40.5,99.29,Celsius,Weather Station
SP-9054,382,2022-03-02 06:57:21,40.3,5.68,Fahrenheit,IoT Device
SP-7687,383,2022-05-28 03:57:46,-18.81,27.08,Fahrenheit,IoT Device
SP-1878,384,2022-01-07 23:52:56,42.74,21.55,Fahrenheit,Mobile App
SP-8559,385,2022-07-08 10:05:59,-29.2,21.3,Celsius,Weather Station
SP-6556,386,2022-04-03 23:38:26,18.02,50.09,Celsius,Mobile App
SP-7347,387,2022-07-14 21:21:20,5.84,55.37,Fahrenheit,IoT Device
SP-7928,388,2022-02-19 16:39:27,16.28,54.3,Fahrenheit,Mobile App
SP-2469,389,2022-06-14 22:36:07,11.85,23.85,Celsius,Mobile App
SP-3578,390,2022-12-21 07:08:53,-41.21,39.64,Fahrenheit,IoT Device
SP-1672,391,2022-11-08 14:07:42,5.26,0.96,Fahrenheit,Mobile App
SP-8103,392,2022-10-14 22:39:33,25.83,8.42,Fahrenheit,Mobile App
SP-6187,393,2022-10-12 16:10:23,43.66,15.33,Celsius,Mobile App
SP-6918,394,2022-11-07 17:31:05,8.84,22.32,Fahrenheit,Mobile App
SP-4311,395,2022-06-16 18:07:24,31.45,52.32,Celsius,Mobile App
SP-9402,396,2022-02-23 12:22:50,38.51,81.55,Celsius,Mobile App
SP-6361,397,2022-04-11 10:10:33,-36.3,9.03,Fahrenheit,Mobile App
SP-9351,398,2022-11-28 15:59:37,13.73,26.99,Fahrenheit,Mobile App
SP-4479,399,2022-09-08 03:01:10,-22.29,35.26,Celsius,Mobile App
SP-8680,400,2022-02-10 23:45:25,11.86,43.66,Celsius,Mobile App
SP-6782,401,2022-01-10 05:07:22,28.38,8.48,Fahrenheit,IoT Device
SP-4971,402,2022-06-26 11:33:53,7.24,0.56,Fahrenheit,Weather Station
SP-8162,403,2022-09-09 00:04:48,-39.92,3.26,Celsius,Mobile App
SP-4407,404,2022-05-07 22:04:49,-14.0,90.74,Fahrenheit,Mobile App
SP-1381,405,2022-08-26 03:07:23,-20.23,50.78,Fahrenheit,IoT Device
SP-5857,406,2022-05-29 22:38:09,-19.95,92.52,Celsius,Weather Station
SP-6423,407,2022-11-11 11:01:36,-14.99,43.53,Fahrenheit,IoT Device
SP-5762,408,2022-04-20 06:08:56,-3.94,0.85,Fahrenheit,Weather Station
SP-4202,409,2022-01-12 12:18:48,-47.1,79.91,Celsius,IoT Device
SP-0403,410,2022-02-23 11:50:04,-47.1,47.41,Celsius,Weather Station
SP-4177,411,2022-02-26 09:15:05,-5.85,64.28,Celsius,IoT Device
SP-1322,412,2022-09-18 12:02:00,-41.27,0.68,Celsius,Mobile App
SP-7388,413,2022-10-20 14:05:49,-10.94,89.43,Celsius,IoT Device
SP-4419,414,2022-12-21 05:18:58,-42.91,68.23,Celsius,Weather Station
SP-5169,415,2022-10-08 19:13:06,-45.81,77.65,Celsius,IoT Device
SP-4546,416,2022-06-30 18:26:39,17.47,17.34,Fahrenheit,Weather Station
SP-7224,417,2022-10-22 18:56:24,-24.32,11.94,Fahrenheit,IoT Device
SP-9793,418,2022-06-16 18:03:18,46.5,92.39,Celsius,IoT Device
SP-2803,419,2022-10-23 10:50:20,26.31,24.76,Celsius,Weather Station
SP-2770,420,2022-07-30 14:23:01,-21.14,24.61,Fahrenheit,Mobile App
SP-9406,421,2022-04-17 19:38:13,-26.98,33.71,Celsius,IoT Device
SP-6934,422,2022-05-27 05:51:10,17.9,1.01,Celsius,Weather Station
SP-0788,423,2022-04-30 09:37:46,44.13,77.34,Fahrenheit,Weather Station
SP-6331,424,2022-06-28 01:48:21,40.71,6.12,Celsius,IoT Device
SP-0385,425,2022-01-30 23:02:05,-15.77,69.05,Celsius,Weather Station
SP-2456,426,2022-07-04 07:03:12,18.68,6.95,Fahrenheit,Mobile App
SP-0411,427,2022-02-06 08:50:32,-32.58,96.36,Celsius,IoT Device
SP-6241,428,2022-08-25 03:11:09,34.62,11.99,Celsius,Mobile App
SP-4861,429,2022-01-22 02:27:34,-16.05,72.76,Fahrenheit,Mobile App
SP-9280,430,2022-08-04 21:08:27,-39.73,19.78,Fahrenheit,IoT Device
SP-9630,431,2022-11-05 05:19:46,-45.9,89.82,Fahrenheit,Mobile App
SP-2510,432,2022-03-23 23:31:32,40.12,60.29,Fahrenheit,Weather Station
SP-4524,433,2022-05-30 20:52:02,-48.09,54.62,Fahrenheit,Mobile App
SP-2514,434,2022-01-17 20:50:46,-28.9,8.6,Fahrenheit,Mobile App
SP-5860,435,2022-06-08 22:00:27,38.41,49.93,Fahrenheit,Mobile App
SP-2399,436,2022-09-06 07:25:48,-48.58,76.02,Celsius,IoT Device
SP-8417,437,2022-10-21 21:33:02,22.87,59.18,Fahrenheit,IoT Device
SP-0941,438,2022-07-27 23:26:51,-7.91,67.7,Celsius,IoT Device
SP-3414,439,2022-10-26 13:29:37,41.77,91.4,Celsius,IoT Device
SP-5312,440,2022-03-28 09:24:21,-42.63,33.3,Fahrenheit,Mobile App
SP-5882,441,2022-09-21 02:18:55,-11.35,90.84,Celsius,Weather Station
SP-4458,442,2022-06-19 03:40:15,-5.63,78.21,Fahrenheit,Weather Station
SP-0811,443,2022-01-16 14:54:27,4.17,55.68,Celsius,Mobile App
SP-5821,444,2022-05-20 14:32:03,28.27,77.45,Fahrenheit,Mobile App
SP-3157,445,2022-06-28 08:26:30,23.59,23.68,Fahrenheit,Mobile App
SP-8800,446,2022-08-09 10:51:58,-33.86,72.07,Celsius,Mobile App
SP-1690,447,2022-06-12 02:16:08,3.81,78.73,Fahrenheit,Mobile App
SP-0537,448,2022-08-23 20:19:45,-24.01,60.98,Fahrenheit,Mobile App
SP-8371,449,2022-12-17 23:01:54,-32.33,75.89,Celsius,IoT Device
SP-9912,450,2022-08-13 16:31:34,5.14,11.52,Celsius,IoT Device
SP-2089,451,2022-05-19 04:57:53,-25.47,21.01,Fahrenheit,Mobile App
SP-3276,452,2022-07-22 04:08:27,-27.11,32.37,Celsius,Mobile App
SP-1213,453,2022-09-22 18:00:22,-3.33,5.14,Celsius,Mobile App
SP-8414,454,2022-05-06 14:27:59,43.18,50.5,Celsius,Weather Station
SP-2798,455,2022-11-04 11:10:30,39.57,45.97,Fahrenheit,Mobile App
SP-9222,456,2022-04-02 20:07:11,-8.19,81.68,Celsius,IoT Device
SP-0065,457,2022-08-21 21:29:28,-29.13,72.07,Fahrenheit,Mobile App
SP-9686,458,2022-10-10 09:32:45,18.29,10.05,Fahrenheit,Weather Station
SP-0849,459,2022-11-08 15:58:24,23.78,54.11,Fahrenheit,Weather Station
SP-6213,460,2022-10-24 06:50:16,49.31,19.78,Celsius,Mobile App
SP-3995,461,2022-05-28 04:48:52,4.03,6.8,Fahrenheit,Mobile App
SP-4776,462,2022-06-03 19:06:26,33.71,40.27,Fahrenheit,Mobile App
SP-8177,463,2022-02-19 02:34:06,29.69,47.39,Celsius,Weather Station
SP-6686,464,2022-03-30 19:12:35,0.72,24.43,Fahrenheit,Mobile App
SP-1827,465,2022-07-15 15:25:29,39.07,37.08,Fahrenheit,Mobile App
SP-6270,466,2022-10-20 10:12:25,-43.99,8.76,Celsius,Weather Station
SP-8518,467,2022-07-06 07:38:45,-1.54,29.92,Fahrenheit,IoT Device
SP-9712,468,2022-04-21 05:05:23,-45.39,43.81,Celsius,IoT Device
SP-0820,469,2022-08-24 16:39:54,-28.14,76.57,Fahrenheit,IoT Device
SP-2531,470,2022-08-03 10:34:03,12.56,34.19,Celsius,Mobile App
SP-5305,471,2022-09-28 21:58:35,47.4,83.2,Celsius,IoT Device
SP-9639,472,2022-01-05 14:05:37,46.1,93.25,Celsius,IoT Device
SP-4915,473,2022-02-07 07:33:53,-21.4,51.66,Celsius,Weather Station
SP-2016,474,2022-08-28 18:39:14,-7.32,15.19,Fahrenheit,Weather Station
SP-1343,475,2022-01-26 17:25:23,45.7,96.01,Celsius,Mobile App
SP-4807,476,2022-08-17 06:00:57,-23.29,12.25,Fahrenheit,Mobile App
SP-8813,477,2022-04-08 18:43:47,-34.49,3.33,Fahrenheit,IoT Device
SP-5657,478,2022-07-18 06:40:17,11.9,18.06,Celsius,IoT Device
SP-3922,479,2022-05-27 07:47:31,40.56,95.18,Fahrenheit,Mobile App
SP-3983,480,2022-03-04 16:29:43,43.67,52.64,Fahrenheit,Weather Station
SP-4357,481,2022-08-14 11:07:22,35.13,14.72,Celsius,Mobile App
SP-1122,482,2022-08-14 22:18:04,-24.02,0.24,Celsius,IoT Device
SP-9077,483,2022-09-16 17:07:43,-38.25,9.06,Celsius,Mobile App
SP-9043,484,2022-12-21 12:53:53,-34.58,61.74,Fahrenheit,Mobile App
SP-0288,485,2022-05-30 11:30:35,42.58,29.59,Celsius,Mobile App
SP-9223,486,2022-03-01 07:40:54,-43.58,57.46,Fahrenheit,Mobile App
SP-6522,487,2022-02-15 14:34:06,38.04,30.47,Fahrenheit,Weather Station
SP-0725,488,2022-09-18 10:20:36,-26.92,42.31,Celsius,Mobile App
SP-3383,489,2022-05-11 21:58:11,-48.81,7.32,Fahrenheit,IoT Device
SP-8959,490,2022-07-07 08:27:45,-34.65,2.25,Fahrenheit,Mobile App
SP-5540,491,2022-09-27 11:59:57,30.5,75.5,Fahrenheit,Mobile App
SP-1283,492,2022-01-14 21:54:39,24.93,97.54,Celsius,IoT Device
SP-1000,493,2022-06-24 03:25:50,-32.39,63.14,Fahrenheit,IoT Device
SP-9467,494,2022-08-10 07:21:04,27.94,36.0,Fahrenheit,Mobile App
SP-4929,495,2022-09-21 00:48:21,-2.64,17.7,Fahrenheit,IoT Device
SP-2029,496,2022-07-29 23:18:38,40.95,24.43,Fahrenheit,Mobile App
SP-5605,497,2022-03-10 14:05:04,27.27,10.67,Fahrenheit,Weather Station
SP-9146,498,2022-04-25 10:37:40,0.88,84.74,Fahrenheit,Mobile App
SP-1043,499,2022-01-08 10:04:12,25.35,71.83,Fahrenheit,IoT Device
SP-4179,500,2022-11-30 05:58:09,-21.25,8.59,Fahrenheit,IoT Device
SP-4245,501,2022-09-24 04:01:33,29.5,67.63,Fahrenheit,IoT Device
SP-2768,502,2022-02-16 15:51:16,-23.63,42.8,Fahrenheit,Mobile App
SP-9255,503,2022-06-18 15:07:04,49.95,78.46,Fahrenheit,Mobile App
SP-1546,504,2022-11-25 17:38:43,17.8,51.58,Celsius,IoT Device
SP-8027,505,2022-03-01 21:15:27,-45.66,83.95,Fahrenheit,Weather Station
SP-0204,506,2022-04-10 08:19:51,17.95,11.46,Fahrenheit,IoT Device
SP-2632,507,2022-05-14 09:45:20,-37.98,88.36,Celsius,Weather Station
SP-5405,508,2022-03-14 07:26:39,17.62,3.33,Fahrenheit,Weather Station
SP-8901,509,2022-08-03 05:25:53,-9.27,96.13,Fahrenheit,IoT Device
SP-5876,510,2022-01-14 23:03:41,-48.93,85.58,Fahrenheit,Weather Station
SP-4567,511,2022-02-06 16:35:30,34.3,6.99,Fahrenheit,IoT Device
SP-3814,512,2022-11-08 14:45:16,12.09,98.76,Celsius,Mobile App
SP-3498,513,2022-11-08 14:43:45,-8.54,93.29,Celsius,Mobile App
SP-5646,514,2022-06-30 21:19:36,-3.84,8.47,Celsius,IoT Device
SP-6252,515,2022-09-13 07:31:44,-25.67,71.38,Fahrenheit,Mobile App
SP-8957,516,2022-09-26 23:23:32,-33.77,90.19,Celsius,IoT Device
SP-4472,517,2022-01-06 15:57:46,16.51,10.98,Fahrenheit,Mobile App
SP-1941,518,2022-12-25 15:49:57,-49.67,73.58,Celsius,Weather Station
SP-2864,519,2022-10-26 18:35:36,7.18,4.0,Fahrenheit,Mobile App
SP-0217,520,2022-04-17 15:09:59,12.25,61.39,Fahrenheit,Weather Station
SP-2559,521,2022-12-22 06:41:43,35.12,92.95,Celsius,Mobile App
SP-9671,522,2022-11-01 09:13:50,-20.87,31.61,Celsius,Weather Station
SP-6474,523,2022-10-07 05:46:28,-5.6,43.11,Fahrenheit,Weather Station
SP-6596,524,2022-10-09 04:25:35,-37.14,52.24,Celsius,Weather Station
SP-1464,525,2022-08-28 20:46:31,38.82,62.55,Celsius,Weather Station
SP-1683,526,2022-03-22 12:30:22,4.31,55.3,Fahrenheit,IoT Device
SP-0437,527,2022-01-22 02:07:09,-28.36,19.67,Celsius,Weather Station
SP-7720,528,2022-04-17 01:05:53,45.79,80.46,Fahrenheit,Mobile App
SP-4337,529,2022-02-21 20:49:07,12.19,3.41,Celsius,IoT Device
SP-7489,530,2022-07-27 01:03:32,-36.85,81.97,Celsius,Weather Station
SP-4903,531,2022-05-30 09:07:56,-25.61,85.28,Celsius,IoT Device
SP-8103,532,2022-01-26 06:13:25,-19.01,60.46,Celsius,Mobile App
SP-2543,533,2022-01-09 15:56:04,-10.98,64.84,Fahrenheit,IoT Device
SP-6795,534,2022-01-17 02:55:45,-2.98,20.67,Celsius,Mobile App
SP-6931,535,2022-11-21 06:55:32,21.57,22.06,Fahrenheit,IoT Device
SP-3388,536,2022-05-11 19:21:13,-45.23,64.46,Fahrenheit,Weather Station
SP-8004,537,2022-03-29 10:23:28,-20.6,7.76,Celsius,Weather Station
SP-1951,538,2022-06-07 02:45:35,39.64,40.55,Celsius,Mobile App
SP-9354,539,2022-06-10 11:03:29,3.07,83.0,Celsius,IoT Device
SP-8257,540,2022-06-20 08:13:27,-30.05,94.39,Fahrenheit,IoT Device
SP-1820,541,2022-03-26 10:33:36,-28.15,95.51,Celsius,Mobile App
SP-5056,542,2022-11-05 17:21:53,16.79,85.56,Fahrenheit,Weather Station
SP-2352,543,2022-03-17 03:08:19,-40.03,41.43,Celsius,Weather Station
SP-7190,544,2022-11-14 00:46:02,25.34,32.56,Fahrenheit,Weather Station
SP-8909,545,2022-05-04 06:08:18,-16.68,83.19,Celsius,IoT Device
SP-7459,546,2022-03-26 10:33:50,-21.82,98.37,Fahrenheit,Mobile App
SP-0051,547,2022-10-14 03:02:38,-8.49,64.39,Fahrenheit,IoT Device
SP-3211,548,2022-10-12 04:54:36,48.01,92.67,Fahrenheit,Mobile App
SP-0508,549,2022-10-06 16:04:23,-23.45,70.47,Celsius,Mobile App
SP-4488,550,2022-12-25 15:57:20,46.66,41.81,Celsius,Mobile App
SP-7475,551,2022-06-11 15:01:12,7.76,71.85,Celsius,IoT Device
SP-7622,552,2022-10-24 14:44:54,47.67,4.02,Fahrenheit,Mobile App
SP-3219,553,2022-10-14 15:49:44,-13.91,73.3,Celsius,Mobile App
SP-8697,554,2022-03-02 17:44:06,6.61,84.36,Fahrenheit,Mobile App
SP-2910,555,2022-10-02 07:06:25,42.61,38.4,Fahrenheit,Weather Station
SP-3581,556,2022-11-12 07:00:33,47.35,12.04,Celsius,Weather Station
SP-5349,557,2022-01-04 12:52:16,49.61,79.91,Celsius,IoT Device
SP-2195,558,2022-06-05 22:34:02,-1.84,83.0,Fahrenheit,Mobile App
SP-8361,559,2022-08-13 01:14:21,49.81,68.68,Fahrenheit,Mobile App
SP-6535,560,2022-07-29 11:15:28,31.22,84.5,Celsius,Weather Station
SP-7290,561,2022-05-01 19:02:19,27.69,47.81,Celsius,IoT Device
SP-8247,562,2022-12-10 16:06:48,-41.82,12.8,Celsius,Mobile App
SP-9600,563,2022-10-01 03:20:42,-28.9,17.56,Fahrenheit,Mobile App
SP-9891,564,2022-11-27 13:39:48,36.73,93.1,Fahrenheit,IoT Device
SP-6985,565,2022-10-15 06:24:01,-42.34,63.67,Fahrenheit,Mobile App
SP-7759,566,2022-05-20 14:51:50,48.59,89.14,Fahrenheit,Mobile App
SP-5083,567,2022-08-27 02:25:24,45.02,5.39,Celsius,IoT Device
SP-6005,568,2022-01-29 05:10:19,-17.76,36.95,Celsius,Weather Station
SP-9762,569,2022-05-22 21:37:38,-41.18,83.11,Celsius,Mobile App
SP-1587,570,2022-05-27 14:37:29,-20.3,65.49,Fahrenheit,Mobile App
SP-0765,571,2022-12-18 08:42:46,21.81,82.03,Fahrenheit,Mobile App
SP-6364,572,2022-12-30 03:03:24,-35.59,96.96,Fahrenheit,Weather Station
SP-7250,573,2022-06-29 18:55:39,-36.53,18.31,Fahrenheit,IoT Device
SP-0154,574,2022-10-22 02:18:48,-30.46,58.03,Celsius,IoT Device
SP-8074,575,2022-04-10 10:16:04,22.19,22.2,Celsius,Mobile App
SP-7892,576,2022-03-03 01:06:45,38.53,20.46,Fahrenheit,IoT Device
SP-5064,577,2022-01-12 17:23:23,-6.68,40.66,Fahrenheit,Mobile App
SP-3856,578,2022-06-28 22:32:30,46.88,81.44,Celsius,Weather Station
SP-4840,579,2022-03-23 17:41:23,-47.44,85.06,Fahrenheit,IoT Device
SP-8042,580,2022-01-12 06:40:54,-4.99,11.51,Fahrenheit,IoT Device
SP-1038,581,2022-02-06 00:12:35,25.6,64.25,Celsius,Mobile App
SP-3175,582,2022-12-12 06:29:21,-16.96,37.85,Fahrenheit,Mobile App
SP-3470,583,2022-07-05 09:58:10,4.31,91.53,Fahrenheit,Mobile App
SP-4847,584,2022-05-30 19:52:03,25.6,93.85,Fahrenheit,IoT Device
SP-5813,585,2022-05-15 17:55:21,42.84,16.82,Fahrenheit,IoT Device
SP-8596,586,2022-01-28 08:44:52,19.05,4.69,Fahrenheit,Mobile App
SP-7239,587,2022-06-19 19:49:33,-17.59,34.25,Celsius,IoT Device
SP-0868,588,2022-05-20 04:07:05,-47.23,59.39,Fahrenheit,Mobile App
SP-2391,589,2022-09-06 14:17:13,45.74,8.46,Celsius,Mobile App
SP-5023,590,2022-07-29 12:21:43,5.35,38.66,Fahrenheit,Weather Station
SP-2163,591,2022-12-27 01:16:41,29.46,12.51,Celsius,Mobile App
SP-7998,592,2022-12-02 03:14:20,-27.21,24.7,Fahrenheit,Weather Station
SP-3768,593,2022-09-27 17:26:21,1.74,14.79,Celsius,Mobile App
SP-3635,594,2022-04-29 03:55:10,-16.54,18.28,Celsius,IoT Device
SP-4978,595,2022-09-19 21:08:17,-2.57,37.76,Celsius,Weather Station
SP-3224,596,2022-04-10 00:14:26,-6.81,85.28,Fahrenheit,IoT Device
SP-4248,597,2022-06-30 18:37:28,-32.58,23.26,Celsius,Weather Station
SP-8288,598,2022-07-31 00:37:48,-19.0,34.88,Celsius,IoT Device
SP-3961,599,2022-11-18 23:16:14,-22.78,70.66,Celsius,Weather Station
SP-9187,600,2022-09-22 17:50:05,11.8,13.9,Celsius,IoT Device
SP-7014,601,2022-07-15 16:23:57,28.85,91.51,Fahrenheit,IoT Device
SP-5363,602,2022-10-02 22:51:47,4.97,75.08,Celsius,Weather Station
SP-8734,603,2022-02-13 19:29:16,-49.75,84.25,Celsius,Weather Station
SP-3371,604,2022-09-01 10:32:01,-37.41,59.91,Celsius,Weather Station
SP-3206,605,2022-06-09 05:58:40,-23.36,66.73,Celsius,Weather Station
SP-9441,606,2022-04-18 19:21:46,-47.07,5.52,Fahrenheit,Mobile App
SP-4574,607,2022-12-18 22:55:39,-34.02,23.65,Fahrenheit,Mobile App
SP-4362,608,2022-04-15 19:04:09,45.53,71.97,Fahrenheit,IoT Device
SP-5445,609,2022-04-08 12:44:48,-23.11,61.34,Fahrenheit,IoT Device
SP-9925,610,2022-07-11 09:33:02,-19.15,18.48,Celsius,Mobile App
SP-5059,611,2022-04-06 18:59:32,-34.1,31.92,Celsius,IoT Device
SP-7141,612,2022-08-03 07:38:00,19.25,80.7,Fahrenheit,IoT Device
SP-4390,613,2022-08-13 08:39:49,-42.62,35.35,Celsius,Mobile App
SP-6264,614,2022-04-23 21:57:05,25.86,22.36,Fahrenheit,Mobile App
SP-0050,615,2022-01-11 23:24:32,-31.68,42.37,Fahrenheit,Mobile App
SP-7981,616,2022-05-27 02:19:14,-43.14,54.94,Fahrenheit,Mobile App
SP-5144,617,2022-10-17 19:28:10,12.93,87.9,Celsius,IoT Device
SP-4626,618,2022-03-11 04:21:41,-12.73,13.94,Celsius,Mobile App
SP-4958,619,2022-09-19 17:00:04,7.91,95.43,Fahrenheit,IoT Device
SP-5746,620,2022-11-20 18:01:39,3.91,89.7,Celsius,IoT Device
SP-5670,621,2022-04-17 16:02:49,-17.58,34.22,Fahrenheit,IoT Device
SP-7986,622,2022-08-18 23:09:36,-0.76,45.22,Fahrenheit,IoT Device
SP-1464,623,2022-03-25 11:23:57,-8.39,71.21,Celsius,Weather Station
SP-4927,624,2022-04-21 22:29:38,-10.79,6.96,Fahrenheit,Weather Station
SP-0652,625,2022-06-10 05:43:14,-21.58,85.41,Fahrenheit,Weather Station
SP-1971,626,2022-11-02 10:18:24,-42.04,80.83,Fahrenheit,Weather Station
SP-8065,627,2022-02-05 07:32:16,30.91,68.23,Celsius,IoT Device
SP-8754,628,2022-02-04 02:01:21,7.66,97.9,Celsius,Mobile App
SP-8251,629,2022-11-23 11:20:18,6.36,90.72,Fahrenheit,IoT Device
SP-5814,630,2022-10-14 05:58:10,12.22,53.64,Celsius,Weather Station
SP-4984,631,2022-07-30 17:54:02,15.31,59.92,Fahrenheit,IoT Device
SP-6878,632,2022-05-24 03:46:25,-6.79,28.75,Celsius,IoT Device
SP-4825,633,2022-02-24 10:16:15,45.2,4.64,Celsius,Weather Station
SP-4190,634,2022-11-09 01:14:10,1.38,13.27,Fahrenheit,Weather Station
SP-6826,635,2022-01-15 20:20:04,20.62,65.8,Fahrenheit,IoT Device
SP-2175,636,2022-07-03 20:20:28,37.17,58.57,Celsius,Weather Station
SP-0256,637,2022-02-27 06:53:58,-23.7,28.6,Fahrenheit,Mobile App
SP-3598,638,2022-03-16 07:28:02,-25.34,91.9,Celsius,Mobile App
SP-1472,639,2022-03-02 06:42:00,27.82,80.77,Fahrenheit,Weather Station
SP-2127,640,2022-12-13 22:44:38,-28.8,73.56,Celsius,Weather Station
SP-9882,641,2022-04-06 12:35:51,14.6,17.27,Fahrenheit,Weather Station
SP-8818,642,2022-11-04 20:45:44,-6.37,84.26,Celsius,IoT Device
SP-0656,643,2022-02-11 01:29:25,-16.3,3.53,Fahrenheit,IoT Device
SP-7599,644,2022-12-24 11:11:15,22.74,34.66,Celsius,Weather Station
SP-2746,645,2022-08-16 08:08:27,-41.73,95.84,Fahrenheit,Weather Station
SP-2944,646,2022-07-17 21:50:35,-24.48,82.01,Fahrenheit,Weather Station
SP-6766,647,2022-01-02 18:26:07,-17.07,82.2,Fahrenheit,IoT Device
SP-8910,648,2022-01-01 11:23:52,-0.4,25.59,Fahrenheit,Weather Station
SP-3849,649,2022-04-11 01:37:06,-38.72,87.87,Celsius,IoT Device
SP-6070,650,2022-08-12 05:10:37,16.96,61.07,Fahrenheit,IoT Device
SP-5036,651,2022-10-24 12:07:36,-47.12,24.49,Celsius,Mobile App
SP-0642,652,2022-01-06 20:48:27,25.28,52.17,Celsius,Weather Station
SP-3177,653,2022-11-15 09:17:39,28.61,66.18,Celsius,Weather Station
SP-7058,654,2022-04-17 23:33:52,12.1,96.48,Celsius,IoT Device
SP-9155,655,2022-01-22 03:05:01,-36.65,16.43,Fahrenheit,Weather Station
SP-0696,656,2022-09-25 20:09:24,-38.74,0.75,Celsius,IoT Device
SP-5267,657,2022-10-12 20:30:33,-17.26,11.97,Fahrenheit,Mobile App
SP-5429,658,2022-06-29 09:41:51,31.35,1.81,Fahrenheit,IoT Device
SP-1374,659,2022-01-15 18:06:54,8.52,20.28,Fahrenheit,Weather Station
SP-2285,660,2022-02-06 17:29:42,-27.11,30.24,Celsius,Weather Station
SP-2813,661,2022-10-28 17:33:34,-0.59,96.41,Fahrenheit,Weather Station
SP-9690,662,2022-11-13 13:55:12,7.28,3.01,Celsius,IoT Device
