ShipmentID,TemperatureID,DateTimeStemp,Temperature,Humidity,TemperatureUnit,Source
SP-7912,331,2022-02-01 17:39:22,-49.34,83.26,Fahrenheit,Weather Station
SP-8419,332,2022-04-19 12:10:03,-6.06,23.74,Celsius,Weather Station
SP-9178,333,2022-08-12 07:13:20,-0.15,5.88,Celsius,Mobile App
SP-2158,334,2022-07-02 09:02:32,23.39,92.43,Celsius,IoT Device
SP-8938,335,2022-11-02 14:16:02,26.66,59.11,Fahrenheit,Weather Station
SP-2635,336,2022-12-25 00:02:27,36.67,37.33,Celsius,Weather Station
SP-6154,337,2022-09-22 05:27:09,20.57,20.88,Celsius,Mobile App
SP-7583,338,2022-08-10 21:03:51,16.93,48.52,Fahrenheit,IoT Device
SP-0572,339,2022-12-12 05:19:43,44.78,70.51,Fahrenheit,Weather Station
SP-5240,340,2022-05-03 03:35:04,-0.37,81.62,Celsius,Mobile App
SP-3078,341,2022-04-14 03:22:32,31.32,30.03,Celsius,Mobile App
SP-5063,342,2022-01-19 15:03:47,-6.25,73.0,Celsius,Mobile App
SP-2529,343,2022-08-02 18:51:52,29.78,53.79,Celsius,Weather Station
SP-2616,344,2022-03-28 06:48:45,-40.48,91.72,Fahrenheit,IoT Device
SP-8175,345,2022-10-23 14:45:48,-3.09,61.69,Fahrenheit,Mobile App
SP-4810,346,2022-06-04 17:24:48,-36.51,53.82,Celsius,Mobile App
SP-3391,347,2022-02-14 00:45:17,30.72,20.9,Fahrenheit,IoT Device
SP-7110,348,2022-03-01 15:38:26,43.06,29.47,Fahrenheit,IoT Device
SP-3850,349,2022-05-04 12:35:05,16.71,76.18,Celsius,IoT Device
SP-7454,350,2022-02-19 13:53:46,-34.59,23.47,Fahrenheit,Mobile App
SP-3360,351,2022-09-21 13:10:29,-37.18,52.32,Celsius,IoT Device
SP-8788,352,2022-07-05 01:04:29,-28.22,26.49,Celsius,Mobile App
SP-3556,353,2022-09-12 12:30:05,42.42,67.25,Fahrenheit,IoT Device
SP-4081,354,2022-07-28 04:52:51,38.19,12.7,Celsius,Mobile App
SP-8410,355,2022-05-30 00:54:44,8.97,97.48,Fahrenheit,IoT Device
SP-0938,356,2022-12-22 09:57:16,-19.4,64.25,Celsius,IoT Device
SP-9277,357,2022-07-14 02:45:31,-49.63,45.95,Fahrenheit,IoT Device
SP-5190,358,2022-10-08 23:36:58,-45.28,17.1,Celsius,Weather Station
SP-2474,359,2022-02-02 01:03:33,29.93,80.01,Celsius,Mobile App
SP-4281,360,2022-07-02 10:37:37,3.08,1.79,Fahrenheit,Weather Station
SP-5786,361,2022-06-16 03:18:39,27.22,11.76,Fahrenheit,IoT Device
SP-9708,362,2022-03-09 07:15:26,39.76,99.0,Celsius,Mobile App
SP-7512,363,2022-08-30 07:15:42,-20.4,0.09,Celsius,IoT Device
SP-5383,364,2022-10-21 22:17:18,7.33,18.84,Fahrenheit,IoT Device
SP-8109,365,2022-01-23 16:19:09,-9.45,61.66,Celsius,Weather Station
SP-4834,366,2022-07-04 11:18:05,-36.76,2.53,Celsius,Mobile App
SP-1101,367,2022-01-23 02:03:38,46.64,41.35,Celsius,Mobile App
SP-1525,368,2022-04-28 06:47:45,21.18,17.09,Fahrenheit,IoT Device
SP-1739,369,2022-01-01 03:46:27,-10.27,13.56,Fahrenheit,Weather Station
SP-3821,370,2022-07-29 03:24:08,40.35,76.27,Celsius,Weather Station
SP-8736,371,2022-11-08 20:14:41,-35.6,40.39,Fahrenheit,Mobile App
SP-2050,372,2022-02-04 01:01:52,-13.25,59.23,Fahrenheit,Mobile App
SP-8867,373,2022-11-23 15:39:40,-32.28,62.27,Celsius,Mobile App
SP-2946,374,2022-09-16 22:26:04,-39.59,61.4,Fahrenheit,IoT Device
SP-0609,375,2022-04-24 01:38:42,10.64,10.64,Fahrenheit,Mobile App
SP-5424,376,2022-09-13 19:49:38,44.94,61.18,Fahrenheit,Mobile App
SP-6800,377,2022-06-21 12:46:19,-26.25,29.48,Fahrenheit,IoT Device
SP-7302,378,2022-03-28 14:22:58,-14.26,35.64,Fahrenheit,IoT Device
SP-7655,379,2022-09-03 14:36:14,-30.37,39.05,Fahrenheit,Mobile App
SP-1278,380,2022-12-23 03:44:21,-24.29,78.52,Celsius,Weather Station
SP-0846,381,2022-07-26 05:39:07,-6.88,55.48,Celsius,IoT Device
SP-3347,382,2022-09-18 15:35:11,46.44,29.85,Celsius,Weather Station
SP-3354,383,2022-09-13 20:28:14,-45.45,71.03,Fahrenheit,IoT Device
SP-8930,384,2022-10-02 18:38:52,10.26,25.16,Celsius,Mobile App
SP-0748,385,2022-03-03 22:39:52,40.55,62.15,Fahrenheit,Mobile App
SP-4199,386,2022-11-07 11:49:53,-22.53,55.3,Fahrenheit,Mobile App
SP-5165,387,2022-01-03 19:29:54,-40.63,87.91,Fahrenheit,IoT Device
SP-7931,388,2022-12-01 21:32:11,-22.5,49.5,Celsius,Mobile App
SP-7776,389,2022-03-23 22:21:32,-44.17,49.17,Celsius,IoT Device
SP-2625,390,2022-09-20 20:21:32,23.27,72.24,Fahrenheit,IoT Device
SP-7651,391,2022-04-23 16:37:23,11.42,7.94,Fahrenheit,Mobile App
SP-3214,392,2022-04-09 07:25:08,-33.97,80.77,Celsius,Weather Station
SP-3104,393,2022-02-25 09:20:07,-32.68,69.4,Celsius,Weather Station
SP-1984,394,2022-10-05 01:36:09,43.92,18.68,Celsius,Weather Station
SP-4675,395,2022-08-11 01:56:10,-47.12,41.31,Fahrenheit,Mobile App
SP-0402,396,2022-04-25 15:34:13,40.92,55.55,Fahrenheit,Mobile App
SP-9731,397,2022-10-16 18:57:22,35.17,67.29,Celsius,Mobile App
SP-8068,398,2022-11-29 20:52:42,-27.6,33.81,Fahrenheit,Weather Station
SP-7656,399,2022-12-20 14:33:49,30.77,3.44,Fahrenheit,IoT Device
SP-6958,400,2022-04-19 06:29:52,-19.25,66.63,Celsius,Mobile App
SP-6987,401,2022-10-23 18:23:11,-42.98,31.86,Fahrenheit,IoT Device
SP-4502,402,2022-06-03 20:04:36,4.83,73.03,Fahrenheit,IoT Device
SP-6482,403,2022-10-15 04:50:23,27.48,81.6,Fahrenheit,Mobile App
SP-3087,404,2022-04-12 06:29:45,5.21,7.14,Celsius,Weather Station
SP-3357,405,2022-07-07 05:13:14,-41.83,74.32,Celsius,Mobile App
SP-5333,406,2022-11-01 20:41:47,-20.85,89.2,Celsius,Mobile App
SP-7723,407,2022-02-24 00:12:44,18.19,10.95,Celsius,Weather Station
SP-5728,408,2022-07-09 02:59:31,14.42,66.7,Fahrenheit,Mobile App
SP-0817,409,2022-02-23 04:13:19,-38.76,69.49,Fahrenheit,Weather Station
SP-4882,410,2022-10-08 15:59:29,5.12,17.3,Celsius,IoT Device
SP-4773,411,2022-02-11 17:25:30,-15.75,25.65,Celsius,Mobile App
SP-1300,412,2022-10-09 03:58:24,39.83,34.62,Fahrenheit,Weather Station
SP-9085,413,2022-01-11 18:38:22,-28.49,47.58,Fahrenheit,IoT Device
SP-0769,414,2022-11-29 11:50:22,-23.24,42.72,Celsius,IoT Device
SP-1222,415,2022-11-02 11:24:49,-22.71,4.86,Celsius,IoT Device
SP-3934,416,2022-08-07 02:26:14,3.0,86.59,Fahrenheit,Mobile App
SP-7736,417,2022-02-13 04:58:45,11.87,51.02,Fahrenheit,Weather Station
SP-0425,418,2022-03-07 11:35:28,11.06,3.97,Fahrenheit,Mobile App
SP-3956,419,2022-01-22 15:56:48,6.46,57.68,Fahrenheit,Mobile App
SP-9447,420,2022-03-25 19:52:00,11.99,69.8,Celsius,Weather Station
SP-1964,421,2022-03-18 10:43:53,4.06,76.67,Celsius,IoT Device
SP-5289,422,2022-05-06 13:11:47,47.28,62.12,Fahrenheit,Weather Station
SP-5256,423,2022-04-07 08:29:30,18.89,26.11,Celsius,Weather Station
SP-7302,424,2022-12-16 03:19:21,-28.17,45.04,Fahrenheit,IoT Device
SP-4952,425,2022-11-29 07:28:23,12.29,21.54,Fahrenheit,Mobile App
SP-7011,426,2022-08-21 05:19:23,8.16,17.14,Celsius,IoT Device
SP-6664,427,2022-09-19 04:11:10,47.51,57.04,Celsius,IoT Device
SP-3582,428,2022-01-24 09:32:11,-28.92,50.01,Fahrenheit,Weather Station
SP-0008,429,2022-03-01 17:42:23,-47.14,25.93,Celsius,Mobile App
SP-7536,430,2022-01-13 20:08:05,-7.0,74.3,Fahrenheit,Mobile App
SP-7304,431,2022-11-16 21:16:15,8.57,99.95,Celsius,Weather Station
SP-3326,432,2022-07-05 21:52:02,-3.36,44.66,Celsius,IoT Device
SP-3969,433,2022-10-07 18:30:33,-25.41,63.87,Celsius,Weather Station
SP-9909,434,2022-01-30 16:15:50,-21.62,92.73,Celsius,Weather Station
SP-8625,435,2022-03-02 15:31:37,19.15,24.92,Celsius,Mobile App
SP-2044,436,2022-07-01 22:17:16,-2.19,25.41,Fahrenheit,Weather Station
SP-7924,437,2022-01-23 10:23:18,15.13,52.32,Fahrenheit,Mobile App
SP-9367,438,2022-12-22 19:37:28,-42.62,63.51,Celsius,Weather Station
SP-2958,439,2022-07-14 14:35:31,-47.59,15.99,Celsius,IoT Device
SP-0158,440,2022-07-26 09:12:15,29.1,37.75,Fahrenheit,Weather Station
SP-9281,441,2022-10-06 16:33:32,-20.75,13.44,Celsius,Mobile App
SP-7391,442,2022-02-23 13:27:41,-11.56,79.18,Celsius,Mobile App
SP-4071,443,2022-11-07 20:19:24,-43.45,2.54,Fahrenheit,Weather Station
SP-1542,444,2022-05-17 07:55:20,2.87,28.21,Fahrenheit,Weather Station
SP-9741,445,2022-06-02 17:34:33,-49.34,86.88,Celsius,IoT Device
SP-0409,446,2022-06-09 10:03:50,30.25,78.93,Celsius,IoT Device
SP-6256,447,2022-12-24 18:43:59,-15.69,85.15,Fahrenheit,IoT Device
SP-2940,448,2022-02-16 17:26:42,-26.08,56.3,Celsius,Weather Station
SP-5975,449,2022-04-03 09:06:47,-22.53,62.46,Fahrenheit,Weather Station
SP-7269,450,2022-03-24 04:19:05,17.1,68.27,Celsius,Weather Station
SP-4381,451,2022-03-24 07:29:13,-29.57,61.01,Celsius,Weather Station
SP-1146,452,2022-07-02 01:26:33,-41.97,90.84,Celsius,IoT Device
SP-6469,453,2022-11-15 15:40:45,-42.3,81.63,Fahrenheit,Mobile App
SP-7139,454,2022-07-23 00:55:09,-47.21,6.62,Fahrenheit,IoT Device
SP-3315,455,2022-04-03 07:22:56,22.47,57.95,Fahrenheit,IoT Device
SP-2914,456,2022-04-19 02:47:22,-27.62,61.14,Fahrenheit,Weather Station
SP-8648,457,2022-12-04 08:11:06,-41.03,99.83,Fahrenheit,Weather Station
SP-8854,458,2022-11-29 16:39:51,38.99,27.3,Fahrenheit,Mobile App
SP-2487,459,2022-02-17 15:36:03,46.37,94.95,Celsius,Weather Station
SP-6839,460,2022-07-14 22:18:39,18.2,42.13,Celsius,IoT Device
SP-5883,461,2022-01-17 15:33:22,-43.09,54.11,Celsius,IoT Device
SP-1191,462,2022-06-11 03:43:31,-24.71,42.29,Fahrenheit,Mobile App
SP-9970,463,2022-03-13 09:43:20,-46.07,68.92,Celsius,Weather Station
SP-5863,464,2022-05-29 00:23:39,-21.53,22.88,Fahrenheit,Mobile App
SP-1546,465,2022-10-18 00:04:48,37.39,54.89,Fahrenheit,IoT Device
SP-3803,466,2022-09-22 12:36:30,-0.3,26.41,Fahrenheit,Weather Station
SP-7032,467,2022-10-15 21:45:30,-37.52,43.19,Celsius,Weather Station
SP-4198,468,2022-11-18 10:49:26,-19.63,82.91,Fahrenheit,IoT Device
SP-9928,469,2022-07-24 00:58:20,-17.41,65.14,Celsius,Weather Station
SP-3266,470,2022-05-01 09:43:00,46.95,31.23,Celsius,IoT Device
SP-4407,471,2022-03-18 18:01:02,-34.7,5.72,Fahrenheit,Mobile App
SP-7753,472,2022-09-07 08:02:05,-48.78,10.58,Fahrenheit,Mobile App
SP-5358,473,2022-04-19 05:49:40,13.98,67.93,Fahrenheit,Weather Station
SP-1588,474,2022-05-01 02:45:26,-1.34,12.27,Fahrenheit,IoT Device
SP-2175,475,2022-04-13 18:20:24,23.47,69.73,Celsius,Mobile App
SP-2158,476,2022-03-14 11:34:14,8.75,46.59,Celsius,Weather Station
SP-4990,477,2022-08-25 11:19:56,1.12,83.99,Fahrenheit,Mobile App
SP-6095,478,2022-01-01 19:27:12,-21.81,56.53,Fahrenheit,Mobile App
SP-2316,479,2022-04-18 04:06:29,17.65,6.36,Fahrenheit,Mobile App
SP-0404,480,2022-12-15 16:26:07,-34.44,15.79,Fahrenheit,IoT Device
SP-1064,481,2022-02-03 11:37:39,-9.31,31.77,Fahrenheit,Weather Station
SP-9124,482,2022-09-09 11:26:28,-35.03,17.57,Celsius,Mobile App
SP-4903,483,2022-01-27 01:44:13,27.5,4.45,Celsius,Weather Station
SP-9992,484,2022-08-07 08:24:11,-21.52,66.15,Fahrenheit,Mobile App
SP-6732,485,2022-01-26 22:32:29,-7.6,2.06,Fahrenheit,Weather Station
SP-7900,486,2022-02-07 20:17:16,-32.51,58.71,Fahrenheit,Weather Station
SP-5989,487,2022-12-28 23:41:55,31.65,67.87,Fahrenheit,Weather Station
SP-4750,488,2022-06-26 20:33:48,49.57,85.32,Fahrenheit,Mobile App
SP-2892,489,2022-09-15 06:35:33,-5.31,20.56,Celsius,Mobile App
SP-9463,490,2022-09-17 11:06:44,28.96,38.78,Fahrenheit,IoT Device
SP-4542,491,2022-03-01 13:59:12,-26.19,98.55,Celsius,Mobile App
SP-5799,492,2022-09-14 01:22:16,-0.63,19.23,Fahrenheit,Mobile App
SP-4452,493,2022-06-20 23:15:46,-24.77,14.68,Fahrenheit,Mobile App
SP-9187,494,2022-03-06 06:00:20,42.15,34.84,Celsius,IoT Device
SP-8571,495,2022-06-22 15:51:00,-44.07,83.99,Celsius,IoT Device
SP-3114,496,2022-02-24 09:20:35,-31.3,88.48,Fahrenheit,Weather Station
SP-2326,497,2022-02-01 05:22:59,18.14,99.26,Celsius,IoT Device
SP-2933,498,2022-12-01 20:31:36,-43.42,8.14,Fahrenheit,IoT Device
SP-6942,499,2022-11-10 08:56:19,16.24,82.49,Fahrenheit,IoT Device
SP-3596,500,2022-05-29 06:44:30,30.49,9.17,Celsius,Weather Station
SP-9719,501,2022-12-16 08:33:21,36.49,30.92,Celsius,Weather Station
SP-5063,502,2022-02-26 16:51:42,-9.09,41.82,Fahrenheit,IoT Device
SP-7537,503,2022-08-11 00:38:45,17.74,50.72,Celsius,IoT Device
SP-4532,504,2022-12-09 08:53:27,32.92,68.59,Celsius,IoT Device
SP-1595,505,2022-06-16 12:31:01,39.29,92.42,Fahrenheit,IoT Device
SP-1758,506,2022-04-05 16:03:39,-33.64,87.67,Fahrenheit,Mobile App
SP-1588,507,2022-10-03 09:19:36,14.51,68.55,Celsius,IoT Device
SP-8586,508,2022-07-26 05:33:33,49.42,99.56,Fahrenheit,Mobile App
SP-2310,509,2022-07-01 06:47:44,-37.19,99.04,Fahrenheit,Weather Station
SP-7302,510,2022-05-13 20:11:27,31.2,6.12,Celsius,Weather Station
SP-9410,511,2022-06-03 02:20:28,10.78,77.5,Fahrenheit,IoT Device
SP-2986,512,2022-08-28 06:30:53,31.2,24.87,Celsius,Mobile App
SP-9127,513,2022-05-16 15:07:49,-5.75,33.25,Fahrenheit,IoT Device
SP-9200,514,2022-08-11 21:21:47,-2.33,89.67,Celsius,Mobile App
SP-7769,515,2022-10-22 20:45:37,-32.5,23.67,Celsius,Weather Station
SP-1959,516,2022-02-20 09:48:21,30.99,40.6,Fahrenheit,Mobile App
SP-6837,517,2022-03-04 20:37:57,-43.59,88.49,Celsius,IoT Device
SP-0380,518,2022-09-17 08:56:56,-24.76,14.58,Celsius,Weather Station
SP-2599,519,2022-04-04 21:02:53,-40.63,17.71,Fahrenheit,IoT Device
SP-2375,520,2022-04-08 12:04:53,20.72,51.83,Fahrenheit,Mobile App
SP-2113,521,2022-06-07 15:19:11,6.71,83.33,Celsius,IoT Device
SP-8693,522,2022-10-15 15:34:11,0.87,49.04,Celsius,Mobile App
SP-3799,523,2022-08-23 01:26:51,-41.5,4.46,Fahrenheit,Weather Station
SP-9302,524,2022-03-15 23:19:51,-48.69,51.8,Fahrenheit,IoT Device
SP-2361,525,2022-12-22 09:57:41,-27.69,27.84,Celsius,Weather Station
SP-7893,526,2022-10-06 19:55:29,46.87,1.26,Fahrenheit,Weather Station
SP-8254,527,2022-09-21 03:16:45,2.01,46.13,Fahrenheit,IoT Device
SP-1856,528,2022-11-06 10:02:04,-44.21,32.27,Fahrenheit,IoT Device
SP-7839,529,2022-04-14 02:05:18,-16.56,80.75,Celsius,Mobile App
SP-5069,530,2022-02-28 11:29:39,-15.44,96.86,Fahrenheit,Mobile App
SP-1286,531,2022-02-11 14:41:03,24.23,51.23,Fahrenheit,IoT Device
SP-9845,532,2022-09-04 13:57:38,1.63,34.39,Fahrenheit,IoT Device
SP-5894,533,2022-08-11 03:09:56,8.6,94.47,Fahrenheit,Mobile App
SP-7581,534,2022-12-23 17:35:53,-33.71,95.65,Celsius,IoT Device
SP-4032,535,2022-09-05 17:36:33,3.22,77.36,Fahrenheit,IoT Device
SP-3624,536,2022-02-14 07:27:16,1.95,63.1,Celsius,Weather Station
SP-3872,537,2022-09-20 10:01:10,-26.45,47.12,Fahrenheit,Weather Station
SP-3752,538,2022-12-18 15:19:53,10.14,38.91,Celsius,Mobile App
SP-1272,539,2022-08-12 19:09:49,29.36,99.75,Celsius,Mobile App
SP-2645,540,2022-08-13 10:57:06,15.44,17.73,Celsius,IoT Device
SP-3069,541,2022-01-10 06:31:23,42.73,95.82,Fahrenheit,Mobile App
SP-3785,542,2022-01-04 15:44:12,-35.23,13.89,Fahrenheit,Mobile App
SP-2924,543,2022-12-16 13:50:59,-31.84,70.6,Fahrenheit,Weather Station
SP-1370,544,2022-11-04 07:58:33,44.88,54.1,Fahrenheit,Weather Station
SP-3015,545,2022-03-26 10:07:02,49.02,67.01,Celsius,IoT Device
SP-2259,546,2022-09-13 02:15:35,22.7,78.77,Fahrenheit,IoT Device
SP-7208,547,2022-12-01 11:56:54,-2.96,49.92,Celsius,IoT Device
SP-3585,548,2022-03-25 02:47:20,22.95,84.56,Fahrenheit,Weather Station
SP-7824,549,2022-07-31 10:44:30,-10.39,50.18,Fahrenheit,Weather Station
SP-7414,550,2022-05-31 20:08:00,-41.94,65.16,Fahrenheit,Mobile App
SP-6984,551,2022-02-18 20:32:49,16.3,18.63,Fahrenheit,IoT Device
SP-6127,552,2022-06-21 03:15:13,-46.61,65.51,Fahrenheit,Mobile App
SP-8543,553,2022-12-09 17:06:07,-15.24,6.75,Fahrenheit,Weather Station
SP-9659,554,2022-11-12 15:02:52,11.32,96.8,Fahrenheit,IoT Device
SP-3008,555,2022-04-28 17:07:27,-33.25,33.93,Fahrenheit,Weather Station
SP-4328,556,2022-01-31 18:11:10,43.63,41.82,Fahrenheit,Mobile App
SP-5407,557,2022-09-30 10:00:51,-11.9,40.82,Celsius,Weather Station
SP-8909,558,2022-04-23 01:07:49,-9.55,92.38,Fahrenheit,Weather Station
SP-1596,559,2022-09-06 02:35:18,45.58,52.61,Fahrenheit,Mobile App
SP-5782,560,2022-01-08 14:07:21,-15.0,56.67,Fahrenheit,Mobile App
SP-0066,561,2022-12-23 23:02:33,6.31,79.68,Fahrenheit,Mobile App
SP-9120,562,2022-06-24 18:42:07,3.14,96.04,Fahrenheit,IoT Device
SP-1460,563,2022-11-03 21:47:21,-19.38,63.48,Fahrenheit,Weather Station
SP-5773,564,2022-01-10 13:29:11,-19.9,53.32,Celsius,Mobile App
SP-6062,565,2022-08-16 23:00:28,-3.59,91.93,Fahrenheit,Mobile App
SP-0621,566,2022-08-27 16:39:52,37.16,65.64,Celsius,IoT Device
SP-9679,567,2022-08-07 19:39:44,-24.72,36.76,Celsius,IoT Device
SP-5558,568,2022-04-07 11:52:01,-41.44,93.72,Celsius,Weather Station
SP-2557,569,2022-05-13 18:58:07,14.18,67.87,Celsius,Mobile App
SP-2839,570,2022-04-04 10:52:39,-9.18,51.52,Celsius,IoT Device
SP-0078,571,2022-07-08 03:52:59,39.52,58.4,Celsius,Weather Station
SP-3832,572,2022-01-29 19:57:15,-6.17,14.36,Fahrenheit,Mobile App
SP-9429,573,2022-08-14 01:56:04,-39.87,68.13,Celsius,Weather Station
SP-0168,574,2022-09-14 19:01:53,-43.0,40.33,Celsius,IoT Device
SP-9936,575,2022-01-27 15:14:18,11.55,27.94,Celsius,Mobile App
SP-6095,576,2022-06-01 14:37:25,38.45,41.69,Fahrenheit,IoT Device
SP-9002,577,2022-08-03 23:41:54,28.34,82.73,Fahrenheit,Mobile App
SP-0186,578,2022-05-27 09:57:25,15.09,26.01,Fahrenheit,Mobile App
SP-6432,579,2022-10-25 10:31:07,41.47,92.01,Fahrenheit,Weather Station
SP-2626,580,2022-11-16 21:58:49,-1.47,23.43,Celsius,Mobile App
SP-1866,581,2022-01-16 05:20:23,40.22,58.22,Celsius,IoT Device
SP-3618,582,2022-10-25 12:08:12,-38.2,43.14,Celsius,Weather Station
SP-3811,583,2022-06-18 22:52:44,-11.28,4.15,Fahrenheit,Weather Station
SP-8122,584,2022-09-22 00:12:32,44.3,10.44,Fahrenheit,IoT Device
SP-5783,585,2022-12-03 15:03:33,18.89,37.93,Celsius,Weather Station
SP-2115,586,2022-10-10 12:05:49,-11.73,82.54,Fahrenheit,Weather Station
SP-2108,587,2022-06-26 23:04:43,42.03,43.46,Celsius,Mobile App
SP-5883,588,2022-12-03 17:14:17,-48.93,85.36,Fahrenheit,IoT Device
SP-8653,589,2022-03-27 02:17:49,11.48,73.5,Fahrenheit,IoT Device
SP-3751,590,2022-08-18 07:11:39,5.8,82.19,Fahrenheit,IoT Device
SP-2241,591,2022-02-12 03:40:51,-12.95,95.45,Celsius,IoT Device
SP-2420,592,2022-11-27 23:01:25,-44.41,62.37,Fahrenheit,IoT Device
SP-9221,593,2022-02-14 07:34:05,41.83,93.67,Celsius,Weather Station
SP-6309,594,2022-09-30 13:25:09,-39.98,9.28,Celsius,Mobile App
SP-9142,595,2022-07-20 23:25:39,1.02,1.12,Fahrenheit,Weather Station
SP-5865,596,2022-06-01 17:48:25,-41.79,35.89,Celsius,Weather Station
SP-6350,597,2022-05-17 09:08:37,9.32,45.7,Fahrenheit,IoT Device
SP-7323,598,2022-06-10 23:40:39,-21.97,25.34,Fahrenheit,Weather Station
SP-4690,599,2022-11-04 21:33:35,-14.07,34.24,Celsius,Weather Station
SP-2230,600,2022-12-20 04:28:27,13.81,54.08,Fahrenheit,IoT Device
SP-3731,601,2022-10-27 13:02:11,41.38,3.6,Celsius,Weather Station
SP-7987,602,2022-05-10 17:04:27,-35.44,49.06,Fahrenheit,IoT Device
SP-3407,603,2022-12-12 07:20:18,-33.34,71.24,Fahrenheit,IoT Device
SP-1106,604,2022-09-12 02:08:39,-42.67,39.34,Celsius,IoT Device
SP-5709,605,2022-04-10 16:00:04,-33.0,80.6,Celsius,Mobile App
SP-1215,606,2022-03-26 03:01:32,-45.63,70.8,Fahrenheit,Weather Station
SP-4651,607,2022-09-07 22:44:28,35.58,36.23,Celsius,Weather Station
SP-5135,608,2022-01-05 09:39:51,37.92,81.22,Fahrenheit,Weather Station
SP-3400,609,2022-05-22 19:11:28,25.97,66.71,Fahrenheit,Mobile App
SP-2979,610,2022-10-24 05:45:30,-48.03,31.62,Celsius,Mobile App
SP-0075,611,2022-06-20 07:20:19,34.87,50.06,Fahrenheit,Mobile App
SP-4150,612,2022-01-21 04:09:49,-6.35,11.74,Fahrenheit,Weather Station
SP-7891,613,2022-10-14 01:16:54,-5.59,36.21,Fahrenheit,IoT Device
SP-2566,614,2022-02-18 03:25:06,-13.86,76.75,Fahrenheit,IoT Device
SP-4046,615,2022-12-10 06:04:46,-20.2,53.11,Fahrenheit,Mobile App
SP-4557,616,2022-07-18 23:21:21,-6.07,83.05,Celsius,Mobile App
SP-8197,617,2022-09-05 12:09:40,17.71,21.56,Fahrenheit,IoT Device
SP-7655,618,2022-03-20 18:08:24,-44.15,34.34,Fahrenheit,Mobile App
SP-2674,619,2022-08-14 18:25:58,43.66,13.77,Fahrenheit,Weather Station
SP-0534,620,2022-07-03 16:40:58,41.7,31.63,Fahrenheit,IoT Device
SP-5648,621,2022-02-24 19:33:18,-5.96,29.75,Celsius,Mobile App
SP-0184,622,2022-02-02 00:26:32,44.55,38.98,Celsius,Mobile App
SP-5759,623,2022-01-06 15:41:00,48.53,66.1,Celsius,Weather Station
SP-7387,624,2022-03-25 11:11:39,-15.89,34.51,Fahrenheit,IoT Device
SP-0037,625,2022-09-10 22:28:49,-20.51,45.79,Fahrenheit,IoT Device
SP-9140,626,2022-07-24 04:32:14,-13.35,13.75,Celsius,IoT Device
SP-1498,627,2022-10-28 10:23:07,-21.66,78.92,Fahrenheit,Weather Station
SP-3123,628,2022-06-22 07:54:53,46.43,93.27,Fahrenheit,IoT Device
SP-6035,629,2022-08-30 07:25:20,35.07,89.84,Fahrenheit,Mobile App
SP-3592,630,2022-04-09 16:12:45,-20.05,54.85,Fahrenheit,Mobile App
SP-9404,631,2022-08-12 13:33:31,39.23,21.84,Fahrenheit,Weather Station
SP-7990,632,2022-07-20 18:01:34,30.92,7.55,Fahrenheit,IoT Device
SP-4543,633,2022-06-28 23:07:18,40.2,19.76,Fahrenheit,IoT Device
SP-2324,634,2022-12-20 02:25:17,-3.0,50.74,Celsius,Weather Station
SP-5615,635,2022-11-07 04:39:24,43.18,66.96,Fahrenheit,Mobile App
SP-8723,636,2022-12-08 07:35:56,-14.72,70.52,Fahrenheit,IoT Device
SP-9757,637,2022-07-18 23:41:44,7.0,9.57,Celsius,Weather Station
SP-4867,638,2022-03-27 13:30:14,-1.5,99.18,Celsius,IoT Device
SP-3685,639,2022-04-10 12:25:48,4.09,94.59,Celsius,Mobile App
SP-0863,640,2022-11-08 03:23:18,-20.37,90.4,Fahrenheit,Mobile App
SP-0079,641,2022-01-08 22:58:59,8.84,18.91,Celsius,Mobile App
SP-9159,642,2022-02-25 13:07:27,25.76,92.59,Celsius,Weather Station
SP-0598,643,2022-12-19 00:04:48,-29.87,27.33,Fahrenheit,Weather Station
SP-0431,644,2022-04-09 14:37:59,-17.33,83.29,Celsius,Mobile App
SP-8846,645,2022-02-08 07:13:39,-2.13,2.21,Fahrenheit,IoT Device
SP-2718,646,2022-11-18 01:50:50,-9.75,16.61,Fahrenheit,Mobile App
SP-3458,647,2022-09-25 18:10:07,48.98,37.15,Fahrenheit,Mobile App
SP-7725,648,2022-12-10 14:18:00,-1.18,66.27,Celsius,Mobile App
SP-0207,649,2022-07-08 05:20:12,-14.7,73.57,Fahrenheit,Weather Station
SP-0591,650,2022-07-06 20:04:20,-4.72,31.03,Fahrenheit,Mobile App
SP-9479,651,2022-11-16 08:46:55,-34.6,21.15,Celsius,Mobile App
SP-1697,652,2022-07-26 02:44:46,-21.44,36.71,Fahrenheit,Mobile App
SP-9456,653,2022-10-16 10:35:01,-7.39,96.76,Celsius,Weather Station
SP-8876,654,2022-06-17 12:24:11,23.51,78.41,Celsius,Mobile App
SP-9372,655,2022-10-19 16:48:57,25.41,28.71,Celsius,Weather Station
SP-4952,656,2022-12-12 14:17:38,12.49,53.24,Fahrenheit,Mobile App
SP-9787,657,2022-01-13 06:41:00,-46.8,47.61,Celsius,Weather Station
SP-8700,658,2022-09-29 15:35:45,-25.89,42.2,Celsius,Weather Station
SP-4470,659,2022-09-22 10:45:33,26.1,73.5,Fahrenheit,IoT Device
SP-9716,660,2022-09-25 07:04:43,23.36,88.74,Celsius,IoT Device
